vehicle_id,date,seg_id,road_id,direction
721,2024-06-20,0,A0003,A2-1
722,2024-06-20,0,A0003,A2-1
723,2024-06-20,0,A0008,B1-1
725,2024-06-20,0,A0003,A1-2
726,2024-06-20,0,A0003,C
726,2024-06-20,1,A0003,C
727,2024-06-20,0,A0008,B1-2
728,2024-06-17,0,A0008,B3-1
728,2024-06-18,0,A0008,B3-1
728,2024-06-19,0,A0008,B1-1
728,2024-06-20,0,A0008,B3-1
728,2024-06-21,0,A0008,B3-1
729,2024-06-18,0,A0003,A1-1
729,2024-06-20,0,A0003,A1-1
730,2024-06-20,0,A0008,B1-1
731,2024-06-20,0,A0008,C
732,2024-06-20,0,A0003,A2-1
733,2024-06-20,0,A0008,A1-1
733,2024-06-20,1,A0008,A1-2
734,2024-06-20,0,A0003,B3-1
735,2024-06-20,0,A0003,A1-2
736,2024-06-20,0,A0003,B2-1
737,2024-06-20,0,A0003,A2-1
738,2024-06-17,0,A0008,B1-1
738,2024-06-18,0,A0008,B1-1
738,2024-06-19,0,A0008,B1-1
738,2024-06-20,0,A0008,B1-1
739,2024-06-20,0,A0003,A1-2
740,2024-06-19,0,A0003,A1-2
740,2024-06-20,0,A0003,A1-2
741,2024-06-17,0,A0003,B2-1
741,2024-06-18,0,A0003,B2-1
741,2024-06-20,0,A0003,B2-1
742,2024-06-20,0,A0003,A1-2
743,2024-06-18,0,A0008,A1-1
743,2024-06-20,0,A0008,C
743,2024-06-20,1,A0008,B1-1
744,2024-06-18,0,A0003,A3-2
744,2024-06-19,0,A0003,A3-2
744,2024-06-20,0,A0003,A3-2
745,2024-06-20,0,A0008,A1-2
746,2024-06-20,0,A0003,A1-2
747,2024-06-20,0,A0008,A2-2
748,2024-06-17,0,A0008,B1-1
748,2024-06-18,0,A0008,B1-1
748,2024-06-19,0,A0008,B1-1
748,2024-06-20,0,A0008,B1-1
749,2024-06-20,0,A0008,B2-1
749,2024-06-21,0,A0008,B2-1
750,2024-06-20,0,A0008,B3-2
750,2024-06-20,1,A0008,B1-1
751,2024-06-20,0,A0003,A1-2
752,2024-06-20,0,A0008,A3-2
752,2024-06-20,1,A0008,C
753,2024-06-19,0,A0003,C
753,2024-06-20,0,A0008,B1-2
754,2024-06-20,0,A0003,A1-2
755,2024-06-20,0,A0003,B2-1
756,2024-06-20,0,A0003,A2-1
757,2024-06-17,0,A0003,A3-2
757,2024-06-18,0,A0003,A3-2
757,2024-06-19,0,A0003,A3-2
757,2024-06-20,0,A0003,A3-2
758,2024-06-20,0,A0008,B1-1
759,2024-06-17,0,A0008,B1-1
759,2024-06-18,0,A0008,B1-1
759,2024-06-19,0,A0008,B1-1
759,2024-06-20,0,A0008,B1-1
760,2024-06-20,0,A0008,B1-1
761,2024-06-20,0,A0008,B2-1
761,2024-06-21,0,A0008,B1-1
762,2024-06-20,0,A0003,B2-1
763,2024-06-20,0,A0008,A1-2
764,2024-06-20,0,A0008,A2-2
765,2024-06-20,0,A0008,B1-2
766,2024-06-17,0,A0003,C
766,2024-06-20,0,A0003,A1-2
767,2024-06-20,0,A0003,A1-1
768,2024-06-20,0,A0003,A1-2
769,2024-06-20,0,A0003,B3-1
770,2024-06-20,0,A0003,A1-1
771,2024-06-20,0,A0008,B1-2
772,2024-06-20,0,A0003,C
773,2024-06-17,0,A0003,A2-2
773,2024-06-18,0,A0003,A2-2
773,2024-06-19,0,A0003,A2-2
773,2024-06-20,0,A0003,A2-2
773,2024-06-21,0,A0003,A2-2
774,2024-06-20,0,A0003,A1-1
775,2024-06-20,0,A0008,B1-1
776,2024-06-20,0,A0008,A1-2
777,2024-06-17,0,A0008,B1-1
777,2024-06-18,0,A0008,B1-1
777,2024-06-19,0,A0008,B1-2
777,2024-06-20,0,A0008,B1-1
777,2024-06-21,0,A0008,B1-2
778,2024-06-17,0,A0003,A1-1
778,2024-06-18,0,A0003,A1-1
778,2024-06-20,0,A0003,A1-1
778,2024-06-21,0,A0003,A1-1
779,2024-06-20,0,A0003,A1-1
780,2024-06-18,0,A0008,A1-1
780,2024-06-19,0,A0008,A1-1
780,2024-06-20,0,A0008,A1-1
780,2024-06-21,0,A0008,A1-1
781,2024-06-20,0,A0008,B1-1
781,2024-06-20,2,A0008,B1-2
782,2024-06-20,0,A0003,A1-2
783,2024-06-20,0,A0003,A1-2
783,2024-06-21,0,A0003,A1-2
784,2024-06-20,0,A0008,B1-1
785,2024-06-20,0,A0008,C
786,2024-06-20,0,A0003,B2-1
787,2024-06-20,0,A0008,C
788,2024-06-17,0,A0003,A2-1
788,2024-06-18,0,A0003,A1-2
788,2024-06-21,0,A0003,B3-2
789,2024-06-18,0,A0003,A2-1
789,2024-06-18,1,A0003,B3-1
790,2024-06-18,0,A0003,A1-2
791,2024-06-17,0,A0008,A1-2
791,2024-06-18,0,A0008,A1-2
792,2024-06-18,0,A0003,B3-2
792,2024-06-18,1,A0003,B1-1
793,2024-06-18,0,A0008,A3-2
793,2024-06-18,1,A0008,B3-2
793,2024-06-18,2,A0008,B1-1
793,2024-06-18,3,A0008,B1-2
794,2024-06-18,0,A0008,B1-1
795,2024-06-18,0,A0008,B1-2
796,2024-06-18,0,A0003,A2-1
797,2024-06-18,0,A0003,A1-1
798,2024-06-18,0,A0008,A1-1
799,2024-06-18,0,A0008,B1-1
799,2024-06-18,1,A0008,B1-2
800,2024-06-18,0,A0008,B2-2
801,2024-06-17,0,A0008,A3-2
801,2024-06-18,0,A0008,A3-2
802,2024-06-18,0,A0003,A1-1
803,2024-06-18,0,A0003,A3-2
804,2024-06-18,0,A0008,A1-1
804,2024-06-18,1,A0008,A3-2
805,2024-06-17,0,A0008,B3-1
805,2024-06-18,0,A0008,B3-1
805,2024-06-21,0,A0008,C
806,2024-06-18,0,A0003,A1-2
806,2024-06-21,0,A0003,A1-2
807,2024-06-18,0,A0003,A2-1
807,2024-06-18,1,A0003,B3-1
809,2024-06-18,0,A0003,B1-1
810,2024-06-18,0,A0003,A3-2
810,2024-06-18,2,A0003,A2-2
811,2024-06-18,0,A0003,A1-1
812,2024-06-18,0,A0003,B3-1
813,2024-06-18,0,A0003,A1-1
815,2024-06-17,0,A0003,A2-1
815,2024-06-18,0,A0003,A2-1
815,2024-06-20,0,A0003,A2-1
815,2024-06-21,0,A0003,A2-1
816,2024-06-18,0,A0003,C
816,2024-06-20,0,A0003,C
816,2024-06-21,0,A0003,A2-1
816,2024-06-21,1,A0003,C
817,2024-06-18,0,A0003,A2-1
818,2024-06-18,0,A0003,A3-2
819,2024-06-18,0,A0003,A1-2
820,2024-06-18,0,A0008,C
821,2024-06-18,0,A0008,C
822,2024-06-18,1,A0008,B2-1
823,2024-06-18,0,A0008,B1-2
824,2024-06-18,0,A0008,B1-2
825,2024-06-18,0,A0003,A1-1
826,2024-06-18,0,A0003,B3-1
827,2024-06-18,0,A0003,A3-2
828,2024-06-18,0,A0003,A1-2
828,2024-06-21,0,A0003,A1-2
829,2024-06-18,0,A0003,A1-1
830,2024-06-18,0,A0008,A1-1
830,2024-06-18,1,A0008,A3-2
831,2024-06-17,0,A0008,B1-2
831,2024-06-18,0,A0008,A2-1
831,2024-06-20,0,A0008,A3-2
832,2024-06-18,0,A0003,B2-1
833,2024-06-18,0,A0003,A2-1
834,2024-06-18,0,A0003,A1-1
835,2024-06-18,0,A0008,A2-2
836,2024-06-18,0,A0003,A2-1
837,2024-06-17,0,A0008,B1-1
837,2024-06-18,0,A0008,B1-2
837,2024-06-19,0,A0008,C
837,2024-06-19,1,A0008,B1-1
837,2024-06-20,0,A0008,C
837,2024-06-20,1,A0008,C
837,2024-06-21,0,A0008,B1-1
838,2024-06-18,0,A0003,A2-1
839,2024-06-18,0,A0003,A1-2
840,2024-06-18,0,A0003,B3-1
841,2024-06-18,0,A0008,B1-1
841,2024-06-19,0,A0008,B1-1
841,2024-06-20,0,A0008,B1-1
842,2024-06-18,0,A0003,A2-1
843,2024-06-18,0,A0003,A2-1
844,2024-06-18,0,A0003,A2-1
845,2024-06-18,0,A0003,B1-2
845,2024-06-18,1,A0003,A3-1
846,2024-06-18,0,A0008,B3-1
847,2024-06-18,0,A0008,A3-2
848,2024-06-18,0,A0003,A2-1
849,2024-06-18,0,A0003,A3-2
850,2024-06-18,0,A0003,A3-2
851,2024-06-18,0,A0003,A1-1
852,2024-06-18,0,A0003,B3-1
853,2024-06-18,0,A0008,B1-2
853,2024-06-18,1,A0008,A2-2
853,2024-06-21,0,A0008,B3-2
854,2024-06-18,0,A0003,A1-2
855,2024-06-18,0,A0008,C
855,2024-06-18,1,A0008,B1-2
856,2024-06-18,0,A0003,A2-1
857,2024-06-18,0,A0003,A1-2
858,2024-06-18,0,A0003,B1-1
859,2024-06-18,0,A0003,A1-1
860,2024-06-18,0,A0003,C
861,2024-06-18,0,A0003,C
861,2024-06-18,1,A0003,B3-1
862,2024-06-18,0,A0008,A1-2
863,2024-06-18,0,A0003,A1-2
864,2024-06-18,0,A0003,A2-1
865,2024-06-18,0,A0008,B1-2
865,2024-06-18,1,A0008,A3-1
866,2024-06-17,0,A0008,B1-1
866,2024-06-18,0,A0008,B1-1
866,2024-06-21,0,A0008,C
868,2024-06-18,0,A0008,A1-1
869,2024-06-18,1,A0003,A1-2
870,2024-06-18,0,A0003,A2-1
870,2024-06-18,2,A0003,A1-2
870,2024-06-18,0,A0008,B1-1
871,2024-06-18,0,A0008,A2-1
872,2024-06-18,0,A0003,A1-1
873,2024-06-18,0,A0008,B1-1
874,2024-06-18,0,A0003,A2-1
875,2024-06-17,0,A0008,B1-1
875,2024-06-17,2,A0008,B1-2
875,2024-06-18,0,A0008,B1-1
875,2024-06-18,1,A0008,B1-2
875,2024-06-20,0,A0008,B1-2
876,2024-06-18,0,A0008,B1-1
877,2024-06-18,0,A0003,C
878,2024-06-18,0,A0008,B3-1
878,2024-06-18,1,A0008,A2-1
879,2024-06-18,0,A0003,A3-2
879,2024-06-19,0,A0003,A3-2
879,2024-06-20,0,A0003,A3-2
879,2024-06-21,0,A0003,A3-2
880,2024-06-18,0,A0008,B1-1
881,2024-06-18,0,A0008,B2-2
881,2024-06-18,1,A0008,B1-1
882,2024-06-18,0,A0008,B1-2
883,2024-06-18,0,A0003,A1-2
884,2024-06-17,0,A0008,B1-2
884,2024-06-18,0,A0008,A2-1
884,2024-06-18,2,A0008,A1-2
884,2024-06-19,0,A0008,A2-1
884,2024-06-20,0,A0008,B1-2
884,2024-06-21,0,A0008,B1-2
885,2024-06-18,0,A0003,A3-2
886,2024-06-17,0,A0003,A1-1
886,2024-06-17,0,A0008,B1-2
886,2024-06-18,0,A0003,A1-1
886,2024-06-18,0,A0008,C
886,2024-06-20,0,A0003,A1-1
886,2024-06-20,0,A0008,B1-2
886,2024-06-21,0,A0003,A1-1
886,2024-06-21,0,A0008,B1-2
887,2024-06-18,0,A0008,A3-1
887,2024-06-20,0,A0008,A3-1
888,2024-06-18,0,A0008,B1-1
889,2024-06-18,0,A0003,B2-1
890,2024-06-18,0,A0008,A3-2
891,2024-06-18,0,A0008,A3-1
892,2024-06-18,0,A0003,A2-1
893,2024-06-18,0,A0008,B1-2
893,2024-06-18,1,A0008,A2-2
894,2024-06-18,0,A0008,A2-2
895,2024-06-18,0,A0003,B2-1
896,2024-06-18,0,A0003,A1-1
897,2024-06-18,0,A0008,A1-1
898,2024-06-18,0,A0003,C
899,2024-06-18,0,A0003,C
900,2024-06-18,0,A0008,B3-2
902,2024-06-18,0,A0003,A1-1
903,2024-06-18,0,A0008,A2-2
904,2024-06-20,0,A0008,A3-2
905,2024-06-18,0,A0003,A1-1
906,2024-06-18,0,A0008,A3-2
907,2024-06-18,0,A0003,B3-1
908,2024-06-18,0,A0008,B1-2
909,2024-06-18,0,A0003,C
910,2024-06-18,0,A0003,B2-1
911,2024-06-18,0,A0003,A1-2
912,2024-06-18,0,A0008,B1-1
913,2024-06-18,0,A0003,A1-1
914,2024-06-18,0,A0003,C
915,2024-06-18,0,A0008,B1-2
916,2024-06-18,0,A0003,B1-1
916,2024-06-19,0,A0003,B3-1
916,2024-06-20,0,A0003,B1-1
917,2024-06-17,0,A0008,A1-2
917,2024-06-18,0,A0008,A1-2
917,2024-06-19,0,A0008,A1-2
918,2024-06-18,0,A0003,A1-1
919,2024-06-18,0,A0003,A1-1
920,2024-06-17,0,A0003,A1-2
920,2024-06-18,0,A0003,A1-2
920,2024-06-21,0,A0003,A1-2
921,2024-06-18,0,A0003,A1-1
922,2024-06-18,0,A0008,C
922,2024-06-19,0,A0008,B1-2
923,2024-06-18,0,A0008,B1-1
923,2024-06-21,0,A0008,B1-1
924,2024-06-18,0,A0008,A1-2
925,2024-06-18,0,A0008,B1-2
925,2024-06-18,1,A0008,B1-1
926,2024-06-18,0,A0003,A3-2
927,2024-06-18,0,A0003,B1-2
927,2024-06-18,1,A0003,B1-1
928,2024-06-18,0,A0003,A1-1
929,2024-06-18,0,A0003,B1-1
929,2024-06-18,2,A0003,B1-1
930,2024-06-18,0,A0008,B1-2
931,2024-06-18,0,A0003,A1-1
933,2024-06-18,0,A0003,A1-1
934,2024-06-18,0,A0003,A1-2
934,2024-06-20,0,A0003,A1-2
934,2024-06-21,0,A0003,A1-2
935,2024-06-18,0,A0008,B1-2
936,2024-06-18,0,A0003,B3-1
937,2024-06-18,0,A0003,B1-1
939,2024-06-18,0,A0008,B3-1
940,2024-06-18,0,A0008,C
940,2024-06-18,1,A0008,A3-1
941,2024-06-18,0,A0003,A3-1
942,2024-06-18,0,A0008,A1-1
943,2024-06-17,0,A0003,A1-2
943,2024-06-18,0,A0003,A1-2
944,2024-06-18,0,A0003,B2-1
945,2024-06-18,0,A0003,C
946,2024-06-18,0,A0003,A1-1
947,2024-06-18,0,A0003,A2-1
948,2024-06-17,0,A0003,A1-1
948,2024-06-18,0,A0003,A1-1
948,2024-06-19,0,A0003,A1-1
948,2024-06-20,0,A0003,A1-1
948,2024-06-21,0,A0003,A1-1
949,2024-06-18,0,A0008,B1-1
949,2024-06-18,1,A0008,A2-1
950,2024-06-18,0,A0003,A1-2
951,2024-06-18,0,A0003,A2-1
952,2024-06-17,0,A0008,B2-1
952,2024-06-18,0,A0008,B2-1
952,2024-06-19,0,A0008,B2-1
953,2024-06-18,0,A0003,A1-2
954,2024-06-18,0,A0003,B1-1
955,2024-06-18,0,A0003,A2-1
955,2024-06-18,1,A0003,C
956,2024-06-18,0,A0003,A3-1
956,2024-06-18,2,A0003,A1-2
957,2024-06-18,0,A0003,A1-2
957,2024-06-21,0,A0003,A1-2
958,2024-06-18,0,A0003,B3-1
959,2024-06-18,0,A0008,C
959,2024-06-18,1,A0008,B1-1
960,2024-06-18,0,A0003,A1-2
961,2024-06-18,0,A0003,C
962,2024-06-18,0,A0008,B1-1
962,2024-06-18,1,A0008,A2-1
963,2024-06-18,0,A0003,A1-2
963,2024-06-18,1,A0003,A1-1
964,2024-06-18,0,A0008,B2-1
965,2024-06-17,0,A0003,B3-1
965,2024-06-18,0,A0003,B1-1
965,2024-06-21,0,A0003,B1-1
966,2024-06-18,0,A0008,A3-1
966,2024-06-18,1,A0008,B2-2
967,2024-06-18,0,A0008,B1-1
968,2024-06-18,0,A0008,B3-1
968,2024-06-20,0,A0008,C
969,2024-06-17,0,A0003,A2-2
969,2024-06-18,0,A0003,A2-2
969,2024-06-21,0,A0003,B3-2
969,2024-06-21,2,A0003,B1-1
970,2024-06-18,0,A0008,A2-2
970,2024-06-18,1,A0008,A1-1
971,2024-06-18,0,A0008,A1-1
972,2024-06-18,0,A0003,B2-1
974,2024-06-18,0,A0008,A2-1
975,2024-06-18,0,A0008,A1-1
976,2024-06-18,0,A0008,A3-1
977,2024-06-18,0,A0008,B1-2
978,2024-06-18,0,A0003,B2-1
979,2024-06-18,0,A0008,A2-1
980,2024-06-18,0,A0003,A1-2
981,2024-06-17,0,A0008,B2-1
981,2024-06-18,0,A0008,B1-1
982,2024-06-18,0,A0003,A3-2
982,2024-06-18,1,A0003,A1-1
983,2024-06-18,0,A0008,A3-2
984,2024-06-18,0,A0003,B2-1
985,2024-06-18,0,A0008,B1-1
986,2024-06-18,2,A0003,A2-1
987,2024-06-18,0,A0008,B1-2
988,2024-06-18,0,A0003,A1-1
989,2024-06-18,0,A0003,B2-1
990,2024-06-18,0,A0003,A1-2
991,2024-06-18,0,A0003,A2-1
992,2024-06-18,0,A0003,A2-1
993,2024-06-18,0,A0003,A1-1
994,2024-06-17,0,A0008,A3-2
994,2024-06-18,0,A0008,A3-2
994,2024-06-20,0,A0008,A3-2
994,2024-06-21,0,A0008,A3-2
995,2024-06-18,0,A0008,B1-1
996,2024-06-18,0,A0008,A1-1
997,2024-06-18,0,A0003,B2-1
998,2024-06-18,0,A0003,A2-1
998,2024-06-19,0,A0003,A2-1
999,2024-06-18,0,A0008,B1-1
999,2024-06-19,0,A0008,B1-1
999,2024-06-20,0,A0008,C
1001,2024-06-18,0,A0003,A1-1
1002,2024-06-18,0,A0003,A1-2
1002,2024-06-19,0,A0003,A1-2
1003,2024-06-17,0,A0003,B3-1
1003,2024-06-18,0,A0003,B3-1
1003,2024-06-19,0,A0003,B3-1
1003,2024-06-20,0,A0003,B3-1
1003,2024-06-21,0,A0003,B3-1
1004,2024-06-18,0,A0003,A1-2
1005,2024-06-18,0,A0008,B1-1
1006,2024-06-18,0,A0008,B1-2
1008,2024-06-18,0,A0003,B3-1
1009,2024-06-17,0,A0008,A3-2
1009,2024-06-18,0,A0008,A2-2
1009,2024-06-18,1,A0008,C
1009,2024-06-20,0,A0008,A2-2
1009,2024-06-21,0,A0008,C
1010,2024-06-18,0,A0003,A1-1
1011,2024-06-18,0,A0003,B2-1
1012,2024-06-17,0,A0003,B2-1
1012,2024-06-18,0,A0003,B2-1
1012,2024-06-19,0,A0003,B2-1
1012,2024-06-20,0,A0003,B2-1
1012,2024-06-21,0,A0003,B2-1
1013,2024-06-17,0,A0003,A1-2
1013,2024-06-18,0,A0003,A1-2
1013,2024-06-20,0,A0003,A1-2
1014,2024-06-18,0,A0008,A3-2
1015,2024-06-18,0,A0003,A1-1
1015,2024-06-20,0,A0003,A1-1
1016,2024-06-18,0,A0003,A1-2
1017,2024-06-18,0,A0008,B3-1
1018,2024-06-18,0,A0003,A3-2
1018,2024-06-18,2,A0003,B2-1
1019,2024-06-18,0,A0008,B1-1
1019,2024-06-18,1,A0008,A3-2
1019,2024-06-18,2,A0008,B3-2
1020,2024-06-18,0,A0008,B1-1
1021,2024-06-18,0,A0003,A3-2
1022,2024-06-17,0,A0008,B1-2
1022,2024-06-18,0,A0008,B1-2
1022,2024-06-19,0,A0008,B1-2
1022,2024-06-20,0,A0008,B1-2
1023,2024-06-18,0,A0003,A2-1
1024,2024-06-17,0,A0003,A1-2
1024,2024-06-18,0,A0003,A1-2
1025,2024-06-18,0,A0008,B1-2
1025,2024-06-18,1,A0008,A2-2
1026,2024-06-18,0,A0003,A1-2
1027,2024-06-17,0,A0003,A1-2
1027,2024-06-18,0,A0003,A1-2
1028,2024-06-17,0,A0008,B2-1
1028,2024-06-18,0,A0008,B2-1
1028,2024-06-19,0,A0008,B2-1
1029,2024-06-18,0,A0008,A1-1
1030,2024-06-18,0,A0008,A3-2
1031,2024-06-18,0,A0003,B1-1
1032,2024-06-18,0,A0008,A3-2
1033,2024-06-18,0,A0008,A1-1
1035,2024-06-18,0,A0008,B1-1
1035,2024-06-18,1,A0008,B1-2
1036,2024-06-18,0,A0008,B1-2
1037,2024-06-18,0,A0003,C
1038,2024-06-18,0,A0003,B2-1
1039,2024-06-18,0,A0008,A2-2
1040,2024-06-18,0,A0008,B1-2
1041,2024-06-18,0,A0008,B1-2
1042,2024-06-18,0,A0008,B1-1
1043,2024-06-18,0,A0003,A1-2
1043,2024-06-18,2,A0003,A1-1
1044,2024-06-17,0,A0008,B1-1
1044,2024-06-18,0,A0008,B1-1
1045,2024-06-18,0,A0003,A1-1
1046,2024-06-18,0,A0008,B2-1
1047,2024-06-18,0,A0003,A1-1
1048,2024-06-18,0,A0003,B3-1
1049,2024-06-17,0,A0008,B1-1
1049,2024-06-18,0,A0008,B1-1
1049,2024-06-20,0,A0008,B1-1
1050,2024-06-18,0,A0003,A1-2
1051,2024-06-18,0,A0003,B3-1
1052,2024-06-18,0,A0003,C
1052,2024-06-18,1,A0003,B3-1
1053,2024-06-18,0,A0003,A3-2
1054,2024-06-18,0,A0003,B3-1
1054,2024-06-18,2,A0003,A2-1
1054,2024-06-18,4,A0003,B3-1
1055,2024-06-17,0,A0008,A2-1
1055,2024-06-18,0,A0008,B1-2
1055,2024-06-19,0,A0008,B1-2
1056,2024-06-18,0,A0008,B1-1
1057,2024-06-18,0,A0008,B1-2
1058,2024-06-18,0,A0003,A2-2
1058,2024-06-20,0,A0003,C
1060,2024-06-17,0,A0003,A1-2
1060,2024-06-18,0,A0003,A1-2
1060,2024-06-19,0,A0003,A1-2
1061,2024-06-18,0,A0003,A1-2
1062,2024-06-18,0,A0008,C
1063,2024-06-18,0,A0003,A1-1
1064,2024-06-18,0,A0008,B1-1
1065,2024-06-18,0,A0008,B1-2
1066,2024-06-19,0,A0008,B2-1
1067,2024-06-18,0,A0008,B1-2
1067,2024-06-21,0,A0008,A2-1
1067,2024-06-21,1,A0008,A3-2
1068,2024-06-18,0,A0003,A2-1
1068,2024-06-18,2,A0003,B3-1
1069,2024-06-18,0,A0003,A1-2
1070,2024-06-17,0,A0003,A1-1
1070,2024-06-18,0,A0003,A1-1
1070,2024-06-20,0,A0003,A1-1
1070,2024-06-20,1,A0003,C
1070,2024-06-21,0,A0003,A1-1
1071,2024-06-18,0,A0003,C
1071,2024-06-19,0,A0003,C
1072,2024-06-18,0,A0003,A1-1
1073,2024-06-18,0,A0008,B1-2
1073,2024-06-20,0,A0008,C
1074,2024-06-17,0,A0003,A1-1
1074,2024-06-18,0,A0003,A1-1
1074,2024-06-21,0,A0003,A1-1
1075,2024-06-17,0,A0008,B2-1
1075,2024-06-17,2,A0008,A3-2
1075,2024-06-18,0,A0008,B2-1
1075,2024-06-21,0,A0008,B1-2
1076,2024-06-18,0,A0008,B1-1
1077,2024-06-18,0,A0003,C
1077,2024-06-18,1,A0003,C
1078,2024-06-18,0,A0003,C
1078,2024-06-18,1,A0003,C
1079,2024-06-18,0,A0003,A1-1
1080,2024-06-18,0,A0008,B1-1
1081,2024-06-18,0,A0008,B1-2
1082,2024-06-18,0,A0003,A1-1
1082,2024-06-19,0,A0003,A2-1
1084,2024-06-18,0,A0003,A1-1
1085,2024-06-17,0,A0003,A2-1
1085,2024-06-18,0,A0003,A2-1
1085,2024-06-20,0,A0003,A2-1
1086,2024-06-18,0,A0003,A1-1
1087,2024-06-21,0,A0003,B3-1
1088,2024-06-17,0,A0003,A1-1
1088,2024-06-18,0,A0003,C
1088,2024-06-20,0,A0003,A1-1
1088,2024-06-21,0,A0003,A1-1
1089,2024-06-21,0,A0003,A2-1
1089,2024-06-21,1,A0003,C
1089,2024-06-21,2,A0003,A1-2
1090,2024-06-21,0,A0003,A1-1
1091,2024-06-21,0,A0008,C
1092,2024-06-21,0,A0003,C
1093,2024-06-21,0,A0008,A3-2
1093,2024-06-21,1,A0008,B2-1
1094,2024-06-21,2,A0008,A1-2
1095,2024-06-21,0,A0008,B1-2
1096,2024-06-17,0,A0008,B3-1
1096,2024-06-20,0,A0008,B1-1
1096,2024-06-21,0,A0008,B1-2
1096,2024-06-21,1,A0008,B1-1
1097,2024-06-21,0,A0003,A2-1
1097,2024-06-21,2,A0003,A1-2
1098,2024-06-21,0,A0003,A1-1
1099,2024-06-21,0,A0003,A1-2
1100,2024-06-21,0,A0008,B1-2
1101,2024-06-21,0,A0003,A1-1
1102,2024-06-21,0,A0003,A1-2
1103,2024-06-21,0,A0003,A2-1
1104,2024-06-21,0,A0003,B3-1
1104,2024-06-21,2,A0003,A2-1
1105,2024-06-17,0,A0003,A1-1
1105,2024-06-20,0,A0003,A1-1
1105,2024-06-21,0,A0003,A1-1
1106,2024-06-21,0,A0008,B1-2
1107,2024-06-21,0,A0008,A2-2
1108,2024-06-21,0,A0003,A1-1
1109,2024-06-21,0,A0003,A1-2
1110,2024-06-21,1,A0008,B2-1
1111,2024-06-21,0,A0008,B3-1
1112,2024-06-21,0,A0003,A1-2
1113,2024-06-21,0,A0003,A2-1
1113,2024-06-21,1,A0003,C
1114,2024-06-21,0,A0003,A1-1
1115,2024-06-21,0,A0008,B1-1
1116,2024-06-18,0,A0008,B1-1
1116,2024-06-21,0,A0008,A2-1
1116,2024-06-21,1,A0008,C
1116,2024-06-21,2,A0008,A1-1
1116,2024-06-21,3,A0008,B3-1
1117,2024-06-21,0,A0003,A1-2
1118,2024-06-21,0,A0003,A1-1
1119,2024-06-21,0,A0003,B1-1
1120,2024-06-21,0,A0008,B1-2
1121,2024-06-21,0,A0008,A3-1
1121,2024-06-21,2,A0008,B3-1
1121,2024-06-21,3,A0008,B1-2
1121,2024-06-21,4,A0008,B1-1
1122,2024-06-21,0,A0003,A1-2
1123,2024-06-19,0,A0003,C
1123,2024-06-21,0,A0003,A2-1
1123,2024-06-21,1,A0003,A1-2
1124,2024-06-21,0,A0003,A1-1
1125,2024-06-19,0,A0003,A1-1
1125,2024-06-20,0,A0003,B3-2
1125,2024-06-20,2,A0003,A3-1
1125,2024-06-20,4,A0003,A1-2
1125,2024-06-21,0,A0003,B3-2
1126,2024-06-21,0,A0003,A1-1
1127,2024-06-21,0,A0003,B2-1
1128,2024-06-19,0,A0008,B1-1
1128,2024-06-21,0,A0008,B3-1
1128,2024-06-21,2,A0008,B1-2
1129,2024-06-21,0,A0008,B1-1
1129,2024-06-21,2,A0008,B1-2
1130,2024-06-21,0,A0008,B1-2
1131,2024-06-21,0,A0003,A1-2
1132,2024-06-21,0,A0008,A3-2
1133,2024-06-17,0,A0008,A2-1
1133,2024-06-18,0,A0008,A2-1
1133,2024-06-19,0,A0008,C
1133,2024-06-20,0,A0008,C
1133,2024-06-21,0,A0008,B1-2
1134,2024-06-21,0,A0003,B3-1
1136,2024-06-21,0,A0003,A2-1
1137,2024-06-21,0,A0003,A2-1
1138,2024-06-21,0,A0008,B1-2
1139,2024-06-21,0,A0008,C
1139,2024-06-21,1,A0008,C
1140,2024-06-21,0,A0003,B2-1
1141,2024-06-21,0,A0008,C
1142,2024-06-21,0,A0008,A2-1
1143,2024-06-17,0,A0003,A2-1
1143,2024-06-21,1,A0003,B3-1
1143,2024-06-21,2,A0003,A2-1
1144,2024-06-21,0,A0008,A3-1
1145,2024-06-21,0,A0003,A3-2
1146,2024-06-21,0,A0003,A3-2
1147,2024-06-21,0,A0003,A1-1
1148,2024-06-21,0,A0003,A1-1
1149,2024-06-17,1,A0003,B3-1
1149,2024-06-21,0,A0003,B3-1
1150,2024-06-21,0,A0008,B1-1
1151,2024-06-19,0,A0003,B3-2
1151,2024-06-21,0,A0003,B3-2
1151,2024-06-21,1,A0003,B1-1
1152,2024-06-17,0,A0008,C
1152,2024-06-19,0,A0008,B1-1
1152,2024-06-21,0,A0008,B1-1
1152,2024-06-21,1,A0008,C
1153,2024-06-21,0,A0008,B1-1
1154,2024-06-21,0,A0003,A2-1
1155,2024-06-21,1,A0008,C
1155,2024-06-21,2,A0008,A3-1
1156,2024-06-20,0,A0008,B1-1
1156,2024-06-21,0,A0008,B1-2
1157,2024-06-21,0,A0003,A3-2
1157,2024-06-21,1,A0003,A1-1
1159,2024-06-21,0,A0008,A1-2
1160,2024-06-21,0,A0008,A2-2
1160,2024-06-21,1,A0008,B3-2
1161,2024-06-21,0,A0003,A1-2
1162,2024-06-21,0,A0003,A1-1
1163,2024-06-21,0,A0008,A2-1
1164,2024-06-21,0,A0003,A1-1
1164,2024-06-21,0,A0008,B1-2
