vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,excluded_reason
1310,1,1718960240000,2024-06-21,16:57:20,A0008,123.178522,32.326923,7.3,0,0,14,0,0,outside_200m_all_points
1334,1,1718959500000,2024-06-21,16:45:00,A0008,123.17853,32.326887,33.0,13,0,14,0,1,outside_200m_all_points
1340,3,1718961407000,2024-06-21,17:16:47,A0008,123.183935,32.327159,28.6,23,0,14,0,1,outside_200m_all_points
1340,3,1718961417000,2024-06-21,17:16:57,A0008,123.184749,32.327161000000004,29.2,0,0,14,0,0,outside_200m_all_points
1346,0,1718959188000,2024-06-21,16:39:48,A0008,123.178525,32.326839,4.6,0,101,14,1,0,outside_200m_all_points
1346,0,1718959218000,2024-06-21,16:40:18,A0008,123.178604,32.326756,0.3,0,0,14,0,0,outside_200m_all_points
1346,0,1718959248000,2024-06-21,16:40:48,A0008,123.178576,32.326754,0.0,0,0,13,0,0,outside_200m_all_points
1346,0,1718959278000,2024-06-21,16:41:18,A0008,123.17857,32.326754,0.0,0,101,14,1,0,outside_200m_all_points
1346,0,1718959308000,2024-06-21,16:41:48,A0008,123.178879,32.326804,0.2,0,0,14,0,0,outside_200m_all_points
1346,0,1718959338000,2024-06-21,16:42:18,A0008,123.17884,32.326746,0.0,0,101,15,1,0,outside_200m_all_points
1346,1,1718960508000,2024-06-21,17:01:48,A0008,123.17884,32.326746,0.0,0,101,15,1,0,outside_200m_all_points
1346,1,1718960538000,2024-06-21,17:02:18,A0008,123.178697,32.32677,1.1,0,0,14,0,0,outside_200m_all_points
1376,1,1718614664000,2024-06-17,16:57:44,A0008,123.184811,32.327163,0.0,0,30,15,1,0,outside_200m_all_points
1376,1,1718614692000,2024-06-17,16:58:12,A0008,123.185045,32.327081,13.3,21,0,14,0,1,outside_200m_all_points
1376,1,1718787527000,2024-06-19,16:58:47,A0008,123.184826,32.327178,0.0,0,27,15,1,0,outside_200m_all_points
1376,1,1718787555000,2024-06-19,16:59:15,A0008,123.184965,32.327145,14.7,19,0,14,0,1,outside_200m_all_points
1376,1,1718960209000,2024-06-21,16:56:49,A0008,123.184833,32.327178,0.0,0,26,15,1,0,outside_200m_all_points
1376,1,1718960237000,2024-06-21,16:57:17,A0008,123.185009,32.327117,15.6,9,0,14,0,1,outside_200m_all_points
1391,1,1718962106000,2024-06-21,17:28:26,A0008,123.18489,32.327113,29.2,0,0,14,0,1,outside_200m_all_points
1403,0,1718959088000,2024-06-21,16:38:08,A0008,123.18508,32.327153,19.4,24,0,14,1,1,outside_200m_all_points
1403,0,1718959098000,2024-06-21,16:38:18,A0008,123.184633,32.327158000000004,0.5,0,0,14,1,1,outside_200m_all_points
1403,0,1718959108000,2024-06-21,16:38:28,A0008,123.184609,32.327176,0.0,0,0,14,1,0,outside_200m_all_points
1403,0,1718959118000,2024-06-21,16:38:38,A0008,123.184605,32.32718,0.0,0,0,14,1,0,outside_200m_all_points
1403,0,1718959128000,2024-06-21,16:38:48,A0008,123.184605,32.32718,0.0,0,0,14,1,0,outside_200m_all_points
1403,0,1718959138000,2024-06-21,16:38:58,A0008,123.184605,32.32718,0.0,0,0,14,1,0,outside_200m_all_points
1403,0,1718959148000,2024-06-21,16:39:08,A0008,123.184615,32.327181,0.0,0,0,14,1,0,outside_200m_all_points
1414,1,1718961111000,2024-06-21,17:11:51,A0008,123.177991,32.326751,15.3,38,0,14,0,1,outside_200m_all_points
1424,1,1718961658000,2024-06-21,17:20:58,A0008,123.1778,32.326773,14.1,9,0,14,0,1,outside_200m_all_points
1505,1,1718614063000,2024-06-17,16:47:43,A0008,123.177808,32.32671000000001,14.1,6,0,14,0,1,outside_200m_all_points
1555,0,1718614487000,2024-06-17,16:54:47,A0008,123.178027,32.326786,15.8,4,0,14,0,1,outside_200m_all_points
1587,0,1718616513000,2024-06-17,17:28:33,A0008,123.185222,32.327195,30.4,0,0,14,1,0,outside_200m_all_points
1587,0,1718616524000,2024-06-17,17:28:44,A0008,123.184632,32.327187,14.2,0,1,14,1,0,outside_200m_all_points
1593,1,1718615381000,2024-06-17,17:09:41,A0008,123.182451,32.325241000000005,4.0,0,53,14,1,0,outside_200m_all_points
1593,1,1718615391000,2024-06-17,17:09:51,A0008,123.182445,32.325243,4.0,99,0,14,0,1,outside_200m_all_points
1612,1,1718615954000,2024-06-17,17:19:14,A0008,123.180221,32.32922,47.0,0,0,14,0,0,outside_200m_all_points
1646,0,1718960438000,2024-06-21,17:00:38,A0008,123.17806000000002,32.326633,0.0,0,0,14,1,0,outside_200m_all_points
1646,0,1718960448000,2024-06-21,17:00:48,A0008,123.178042,32.326649,0.0,0,0,14,1,0,outside_200m_all_points
1646,0,1718960458000,2024-06-21,17:00:58,A0008,123.178041,32.32665,0.0,0,0,14,1,0,outside_200m_all_points
1646,0,1718960468000,2024-06-21,17:01:08,A0008,123.17804,32.326652,0.3,7,0,14,1,1,outside_200m_all_points
1646,1,1718961981000,2024-06-21,17:26:21,A0008,123.177965,32.326729,14.5,11,0,14,1,1,outside_200m_all_points
1684,0,1718615649000,2024-06-17,17:14:09,A0008,123.178071,32.326617,0.6,0,12,14,1,0,outside_200m_all_points
1684,0,1718615659000,2024-06-17,17:14:19,A0008,123.178068,32.326619,0.5,0,8,14,1,0,outside_200m_all_points
1684,0,1718615669000,2024-06-17,17:14:29,A0008,123.177883,32.326777,23.3,25,0,14,0,1,outside_200m_all_points
1694,0,1718613986000,2024-06-17,16:46:26,A0008,123.177865,32.326816,19.0,16,0,14,0,1,outside_200m_all_points
1694,0,1718614106000,2024-06-17,16:48:26,A0008,123.17784,32.326741,8.9,9,0,14,0,1,outside_200m_all_points
1719,0,1718702434000,2024-06-18,17:20:34,A0008,123.185236,32.327169,13.0,14,0,14,0,1,outside_200m_all_points
1719,0,1718702464000,2024-06-18,17:21:04,A0008,123.184507,32.327079,3.0,0,101,14,1,0,outside_200m_all_points
1719,0,1718875458000,2024-06-20,17:24:18,A0008,123.185267,32.32715,19.0,18,0,14,0,1,outside_200m_all_points
1719,0,1718961937000,2024-06-21,17:25:37,A0008,123.185179,32.32715,17.0,0,101,14,1,0,outside_200m_all_points
1722,1,1718961368000,2024-06-21,17:16:08,A0008,123.180516,32.328872000000004,37.1,13,0,14,1,1,outside_200m_all_points
1757,0,1718702637000,2024-06-18,17:23:57,A0008,123.180375,32.328958,19.8,9,0,14,0,1,outside_200m_all_points
1767,0,1718787127000,2024-06-19,16:52:07,A0008,123.178001,32.326667,21.2,21,0,14,0,1,outside_200m_all_points
1776,0,1718789139000,2024-06-19,17:25:39,A0008,123.178095,32.326597,0.7,0,0,14,0,0,outside_200m_all_points
1776,0,1718874117000,2024-06-20,17:01:57,A0008,123.178013,32.32671000000001,18.2,2,0,14,0,1,outside_200m_all_points
1782,0,1718788132000,2024-06-19,17:08:52,A0008,123.185251,32.327071999999994,4.6,0,0,14,1,1,outside_200m_all_points
1782,0,1718788142000,2024-06-19,17:09:02,A0008,123.185265,32.327133,2.5,6,0,14,0,1,outside_200m_all_points
1800,0,1718789160000,2024-06-19,17:26:00,A0008,123.177997,32.326752,21.8,12,0,14,0,1,outside_200m_all_points
1829,0,1718786449000,2024-06-19,16:40:49,A0008,123.18046499999998,32.328855000000004,12.1,0,14,14,1,0,outside_200m_all_points
1856,0,1718872915000,2024-06-20,16:41:55,A0008,123.185343,32.327123,17.2,0,0,14,1,0,outside_200m_all_points
1856,0,1718872925000,2024-06-20,16:42:05,A0008,123.185164,32.327118,5.3,0,0,14,1,1,outside_200m_all_points
1856,0,1718872935000,2024-06-20,16:42:15,A0008,123.185065,32.327165,8.9,0,0,14,0,1,outside_200m_all_points
1901,0,1718875232000,2024-06-20,17:20:32,A0008,123.17805,32.326622,0.0,0,101,14,1,0,outside_200m_all_points
1901,0,1718875237000,2024-06-20,17:20:37,A0008,123.17805,32.326622,0.0,0,101,14,1,0,outside_200m_all_points
1901,0,1718875242000,2024-06-20,17:20:42,A0008,123.17805,32.326622,0.0,0,101,14,1,0,outside_200m_all_points
1901,0,1718875247000,2024-06-20,17:20:47,A0008,123.177974,32.326716000000005,14.4,0,0,14,0,0,outside_200m_all_points
1901,1,1718875592000,2024-06-20,17:26:32,A0008,123.177937,32.326753000000004,28.5,22,0,14,0,1,outside_200m_all_points
1920,0,1718872900000,2024-06-20,16:41:40,A0008,123.185315,32.327123,22.2,14,0,14,0,1,outside_200m_all_points
1920,0,1718872909000,2024-06-20,16:41:49,A0008,123.18469,32.327125,15.5,0,3,14,1,0,outside_200m_all_points
1926,1,1718874802000,2024-06-20,17:13:22,A0008,123.178757,32.326716999999995,0.0,0,25,15,1,0,outside_200m_all_points
1926,1,1718874830000,2024-06-20,17:13:50,A0008,123.17869,32.326759,5.1,0,0,14,0,0,outside_200m_all_points
1926,1,1718874858000,2024-06-20,17:14:18,A0008,123.177939,32.326806000000005,29.7,0,17,14,1,0,outside_200m_all_points
1978,1,1718875326000,2024-06-20,17:22:06,A0008,123.178004,32.326715,22.9,15,0,14,0,1,outside_200m_all_points
1993,0,1718701585000,2024-06-18,17:06:25,A0008,123.178568,32.326821,1.0,8,0,14,0,1,outside_200m_all_points
1993,0,1718701615000,2024-06-18,17:06:55,A0008,123.178779,32.326783000000006,10.0,10,0,14,0,1,outside_200m_all_points
1993,0,1718701645000,2024-06-18,17:07:25,A0008,123.178901,32.326832,0.0,0,101,14,1,0,outside_200m_all_points
1993,1,1718702845000,2024-06-18,17:27:25,A0008,123.178901,32.326833,0.0,0,0,15,0,0,outside_200m_all_points
1993,1,1718702875000,2024-06-18,17:27:55,A0008,123.178884,32.326803000000005,2.0,0,0,14,0,0,outside_200m_all_points
1993,1,1718702905000,2024-06-18,17:28:25,A0008,123.178769,32.326788,2.0,0,0,13,0,0,outside_200m_all_points
1993,1,1718702935000,2024-06-18,17:28:55,A0008,123.178614,32.326757,2.0,5,0,13,0,1,outside_200m_all_points
1993,1,1718702965000,2024-06-18,17:29:25,A0008,123.178622,32.326819,1.0,2,0,14,0,1,outside_200m_all_points
1993,1,1718702995000,2024-06-18,17:29:55,A0008,123.17868,32.326891,0.0,0,101,14,1,0,outside_200m_all_points
1997,0,1718961622000,2024-06-21,17:20:22,A0008,123.180456,32.328754,19.0,0,0,14,0,0,outside_200m_all_points
2004,0,1718702991000,2024-06-18,17:29:51,A0008,123.182488,32.325216999999995,35.5,19,0,14,0,1,outside_200m_all_points
2005,0,1718702310000,2024-06-18,17:18:30,A0008,123.17791499999998,32.32677,3.4,0,6,14,1,1,outside_200m_all_points
2005,0,1718702320000,2024-06-18,17:18:40,A0008,123.178038,32.326608,12.8,13,0,14,0,1,outside_200m_all_points
2005,0,1718702380000,2024-06-18,17:19:40,A0008,123.178009,32.326689,8.6,0,0,14,1,0,outside_200m_all_points
2008,0,1718614682000,2024-06-17,16:58:02,A0008,123.177777,32.326777,12.2,15,0,14,0,1,outside_200m_all_points
2008,0,1718700315000,2024-06-18,16:45:15,A0008,123.177786,32.326728,15.4,0,101,14,1,0,outside_200m_all_points
2008,1,1718701185000,2024-06-18,16:59:45,A0008,123.178044,32.326620000000005,2.5,0,101,14,1,0,outside_200m_all_points
2008,1,1718701195000,2024-06-18,16:59:55,A0008,123.178044,32.326626000000005,0.0,0,101,14,1,0,outside_200m_all_points
2008,1,1718701205000,2024-06-18,17:00:05,A0008,123.178017,32.326657,7.7,20,0,14,0,1,outside_200m_all_points
2012,0,1718700131000,2024-06-18,16:42:11,A0008,123.178067,32.326609999999995,1.8,0,9,14,1,1,outside_200m_all_points
2012,0,1718700141000,2024-06-18,16:42:21,A0008,123.178029,32.326741,13.5,11,0,14,0,1,outside_200m_all_points
2048,0,1718699878000,2024-06-18,16:37:58,A0008,123.17792,32.326757,6.3,24,0,14,0,1,outside_200m_all_points
2052,0,1718702411000,2024-06-18,17:20:11,A0008,123.184928,32.327179,0.0,0,101,14,1,0,outside_200m_all_points
2052,0,1718702441000,2024-06-18,17:20:41,A0008,123.184795,32.327182,1.3,0,101,14,1,0,outside_200m_all_points
2052,0,1718702471000,2024-06-18,17:21:11,A0008,123.184723,32.327153,1.1,0,101,13,1,0,outside_200m_all_points
2054,0,1718701339000,2024-06-18,17:02:19,A0008,123.177962,32.326715,16.3,9,0,14,0,1,outside_200m_all_points
2060,0,1718701528000,2024-06-18,17:05:28,A0008,123.18036,32.32891,24.1,0,12,14,1,0,outside_200m_all_points
2062,0,1718699660000,2024-06-18,16:34:20,A0008,123.178099,32.326593,0.0,0,14,14,1,0,outside_200m_all_points
2062,0,1718699670000,2024-06-18,16:34:30,A0008,123.178086,32.32660300000001,0.0,0,14,14,1,0,outside_200m_all_points
2062,0,1718699680000,2024-06-18,16:34:40,A0008,123.178071,32.32663,0.0,0,14,14,1,0,outside_200m_all_points
2062,0,1718699690000,2024-06-18,16:34:50,A0008,123.17806000000002,32.326662,0.0,0,14,14,1,0,outside_200m_all_points
2062,0,1718699700000,2024-06-18,16:35:00,A0008,123.178008,32.326744000000005,15.1,22,0,14,0,1,outside_200m_all_points
2130,0,1718959562000,2024-06-21,16:46:02,A0008,123.178552,32.326919000000004,35.1,0,15,14,1,0,outside_200m_all_points
2130,1,1718960958000,2024-06-21,17:09:18,A0008,123.178464,32.326876,26.3,0,8,14,1,0,outside_200m_all_points
2179,0,1718613174000,2024-06-17,16:32:54,A0008,123.178102,32.32664800000001,0.0,0,101,14,1,0,outside_200m_all_points
2179,0,1718613204000,2024-06-17,16:33:24,A0008,123.178087,32.32665,0.0,0,0,14,0,0,outside_200m_all_points
2187,0,1718614539000,2024-06-17,16:55:39,A0008,123.180295,32.329102000000006,45.5,12,0,14,0,1,outside_200m_all_points
2195,0,1718615089000,2024-06-17,17:04:49,A0008,123.184656,32.327126,3.0,0,8,14,1,0,outside_200m_all_points
2263,0,1718786657000,2024-06-19,16:44:17,A0008,123.178075,32.326614000000006,0.0,0,0,14,1,0,outside_200m_all_points
2263,0,1718786667000,2024-06-19,16:44:27,A0008,123.178065,32.32660300000001,0.0,0,0,14,1,0,outside_200m_all_points
2263,0,1718786677000,2024-06-19,16:44:37,A0008,123.178065,32.32660300000001,0.0,0,0,14,1,0,outside_200m_all_points
2263,0,1718786687000,2024-06-19,16:44:47,A0008,123.178033,32.32668,10.6,11,0,14,0,1,outside_200m_all_points
2277,0,1718701221000,2024-06-18,17:00:21,A0008,123.178067,32.326638,32.0,0,101,14,1,0,outside_200m_all_points
2309,0,1718961084000,2024-06-21,17:11:24,A0008,123.178065,32.326606,0.0,0,101,14,1,0,outside_200m_all_points
2317,1,1718873124000,2024-06-20,16:45:24,A0008,123.185099,32.327188,9.5,21,0,14,0,1,outside_200m_all_points
2322,0,1718873868000,2024-06-20,16:57:48,A0008,123.177903,32.326782,11.0,5,0,14,0,1,outside_200m_all_points
2333,0,1718873431000,2024-06-20,16:50:31,A0008,123.177825,32.326796,28.8,0,101,14,0,1,outside_200m_all_points
2340,0,1718872385000,2024-06-20,16:33:05,A0008,123.178034,32.326659,0.6,0,9,14,1,1,outside_200m_all_points
2340,0,1718872395000,2024-06-20,16:33:15,A0008,123.178028,32.32664800000001,0.0,0,11,14,1,1,outside_200m_all_points
2340,0,1718872405000,2024-06-20,16:33:25,A0008,123.178034,32.32664800000001,0.0,0,11,14,1,1,outside_200m_all_points
2340,0,1718872415000,2024-06-20,16:33:35,A0008,123.17785,32.326794,13.0,0,0,14,1,0,outside_200m_all_points
2345,1,1718872773000,2024-06-20,16:39:33,A0008,123.178199,32.326604,0.0,0,101,15,1,0,outside_200m_all_points
2345,1,1718872803000,2024-06-20,16:40:03,A0008,123.17821399999998,32.326614000000006,2.0,0,101,13,1,0,outside_200m_all_points
2345,1,1718872833000,2024-06-20,16:40:33,A0008,123.178531,32.326723,5.0,0,0,13,0,0,outside_200m_all_points
2345,1,1718872863000,2024-06-20,16:41:03,A0008,123.178571,32.326868000000005,11.0,20,0,14,0,1,outside_200m_all_points
2388,0,1718786427000,2024-06-19,16:40:27,A0008,123.180375,32.32898,28.3,0,12,14,1,0,outside_200m_all_points
2406,0,1718613635000,2024-06-17,16:40:35,A0008,123.185227,32.327151,3.4,0,0,14,1,0,outside_200m_all_points
2406,0,1718613645000,2024-06-17,16:40:45,A0008,123.185143,32.327153,1.6,0,0,14,1,1,outside_200m_all_points
2406,0,1718613655000,2024-06-17,16:40:55,A0008,123.185075,32.327216,7.3,21,0,14,0,1,outside_200m_all_points
2406,0,1718700080000,2024-06-18,16:41:20,A0008,123.185372,32.327143,13.2,7,0,14,0,1,outside_200m_all_points
2406,0,1718700090000,2024-06-18,16:41:30,A0008,123.185136,32.327145,4.1,0,0,14,0,1,outside_200m_all_points
2406,0,1718700100000,2024-06-18,16:41:40,A0008,123.185082,32.327203000000004,5.1,2,0,14,0,1,outside_200m_all_points
2421,0,1718958702000,2024-06-21,16:31:42,A0008,123.177801,32.32674,22.9,0,12,14,1,0,outside_200m_all_points
2442,0,1718961618000,2024-06-21,17:20:18,A0008,123.177918,32.326783000000006,18.3,0,0,14,0,0,outside_200m_all_points
2446,0,1718874858000,2024-06-20,17:14:18,A0008,123.185122,32.32714900000001,9.5,0,11,14,1,0,outside_200m_all_points
2446,0,1718959382000,2024-06-21,16:43:02,A0008,123.185083,32.327184,8.2,0,6,14,1,0,outside_200m_all_points
2474,0,1718614559000,2024-06-17,16:55:59,A0008,123.184759,32.327123,21.0,1,0,14,0,1,outside_200m_all_points
2474,0,1718786624000,2024-06-19,16:43:44,A0008,123.184621,32.327126,12.4,8,0,14,0,1,outside_200m_all_points
2502,0,1718615219000,2024-06-17,17:06:59,A0008,123.185272,32.327134,24.0,25,0,14,0,1,outside_200m_all_points
2502,0,1718788803000,2024-06-19,17:20:03,A0008,123.185136,32.327203999999995,11.0,19,0,14,0,1,outside_200m_all_points
2519,0,1718788121000,2024-06-19,17:08:41,A0008,123.178078,32.326598000000004,1.6,0,101,14,1,0,outside_200m_all_points
2519,0,1718788126000,2024-06-19,17:08:46,A0008,123.178076,32.326606,0.0,0,0,14,0,0,outside_200m_all_points
2519,0,1718788131000,2024-06-19,17:08:51,A0008,123.178056,32.326642,10.8,12,0,14,0,1,outside_200m_all_points
2519,0,1718788136000,2024-06-19,17:08:56,A0008,123.177864,32.326761000000005,21.0,18,0,14,0,1,outside_200m_all_points
2536,0,1718786840000,2024-06-19,16:47:20,A0008,123.178035,32.326695,0.0,0,15,14,1,1,outside_200m_all_points
2536,0,1718786850000,2024-06-19,16:47:30,A0008,123.178045,32.326695,0.0,0,14,14,1,1,outside_200m_all_points
2536,0,1718786860000,2024-06-19,16:47:40,A0008,123.17805,32.326687,0.0,0,13,14,1,1,outside_200m_all_points
2536,0,1718786870000,2024-06-19,16:47:50,A0008,123.178047,32.326692,5.8,22,0,14,0,1,outside_200m_all_points
2536,0,1718786880000,2024-06-19,16:48:00,A0008,123.177771,32.326832,20.1,18,0,14,0,1,outside_200m_all_points
2538,3,1718787785000,2024-06-19,17:03:05,A0008,123.178924,32.32696,36.7,0,0,14,0,0,outside_200m_all_points
2539,0,1718787933000,2024-06-19,17:05:33,A0008,123.178085,32.326591,0.0,0,18,14,1,0,outside_200m_all_points
2539,0,1718873191000,2024-06-20,16:46:31,A0008,123.178063,32.326620000000005,0.0,0,19,14,1,0,outside_200m_all_points
2539,0,1718873219000,2024-06-20,16:46:59,A0008,123.17807,32.326627,0.0,0,22,14,1,0,outside_200m_all_points
2544,0,1718788134000,2024-06-19,17:08:54,A0008,123.177859,32.326725,19.4,0,0,14,0,0,outside_200m_all_points
2546,0,1718786649000,2024-06-19,16:44:09,A0008,123.178566,32.32689000000001,36.3,11,0,14,0,1,outside_200m_all_points
2550,0,1718701572000,2024-06-18,17:06:12,A0008,123.185145,32.32714,15.9,14,255,14,1,1,outside_200m_all_points
2552,0,1718789063000,2024-06-19,17:24:23,A0008,123.184557,32.327078,4.2,0,0,14,1,1,outside_200m_all_points
2552,0,1718789074000,2024-06-19,17:24:34,A0008,123.184971,32.327121000000005,17.3,28,0,14,1,1,outside_200m_all_points
2560,0,1718614511000,2024-06-17,16:55:11,A0008,123.185199,32.327096000000004,5.6,6,0,14,0,1,outside_200m_all_points
2560,0,1718873344000,2024-06-20,16:49:04,A0008,123.185199,32.327118,14.2,26,0,14,0,1,outside_200m_all_points
2567,0,1718616256000,2024-06-17,17:24:16,A0008,123.185098,32.327216,2.1,0,101,14,1,1,outside_200m_all_points
2567,0,1718702135000,2024-06-18,17:15:35,A0008,123.185157,32.32714900000001,6.1,0,101,14,1,1,outside_200m_all_points
2567,0,1718702145000,2024-06-18,17:15:45,A0008,123.18511,32.327179,3.0,0,0,14,0,1,outside_200m_all_points
2567,0,1718875649000,2024-06-20,17:27:29,A0008,123.18514,32.327131,6.7,0,101,14,1,1,outside_200m_all_points
2567,0,1718875659000,2024-06-20,17:27:39,A0008,123.185107,32.327144000000004,0.7,0,101,14,1,1,outside_200m_all_points
2567,0,1718875669000,2024-06-20,17:27:49,A0008,123.185095,32.32717,5.5,7,0,14,0,1,outside_200m_all_points
2572,0,1718872863000,2024-06-20,16:41:03,A0008,123.178033,32.326699000000005,17.0,0,0,14,0,0,outside_200m_all_points
2579,0,1718874905000,2024-06-20,17:15:05,A0008,123.18518799999998,32.327161000000004,2.0,3,0,14,0,1,outside_200m_all_points
2588,0,1718700176000,2024-06-18,16:42:56,A0008,123.178034,32.326667,0.0,0,12,14,1,0,outside_200m_all_points
2601,0,1718613657000,2024-06-17,16:40:57,A0008,123.178085,32.326609000000005,6.1,16,0,14,0,1,outside_200m_all_points
2601,0,1718699984000,2024-06-18,16:39:44,A0008,123.178063,32.326656,0.0,0,16,14,1,0,outside_200m_all_points
2601,0,1718700012000,2024-06-18,16:40:12,A0008,123.178041,32.326715,10.2,0,9,14,1,0,outside_200m_all_points
2601,0,1718786732000,2024-06-19,16:45:32,A0008,123.178034,32.326638,0.0,0,16,14,1,0,outside_200m_all_points
2609,0,1718961236000,2024-06-21,17:13:56,A0008,123.177931,32.326789000000005,18.0,10,0,14,0,1,outside_200m_all_points
2609,0,1718961236000,2024-06-21,17:13:56,A0008,123.177931,32.326789000000005,18.0,10,0,14,0,1,outside_200m_all_points
2612,0,1718958967000,2024-06-21,16:36:07,A0008,123.184808,32.327228000000005,1.6,0,101,14,1,0,outside_200m_all_points
2613,0,1718959185000,2024-06-21,16:39:45,A0008,123.177847,32.326772000000005,16.9,10,2,14,0,1,outside_200m_all_points
2614,0,1718959095000,2024-06-21,16:38:15,A0008,123.178749,32.326713,0.0,0,32,15,1,0,outside_200m_all_points
2614,0,1718959123000,2024-06-21,16:38:43,A0008,123.178646,32.326781,0.4,0,16,14,1,0,outside_200m_all_points
2618,0,1718961898000,2024-06-21,17:24:58,A0008,123.185154,32.327141999999995,8.0,0,101,14,1,0,outside_200m_all_points
2646,0,1718615646000,2024-06-17,17:14:06,A0008,123.177918,32.326733000000004,18.0,12,0,14,0,1,outside_200m_all_points
2650,0,1718614794000,2024-06-17,16:59:54,A0008,123.185111,32.327133,5.4,0,0,14,1,0,outside_200m_all_points
2650,1,1718616434000,2024-06-17,17:27:14,A0008,123.185218,32.327105,10.6,0,0,14,1,0,outside_200m_all_points
2650,1,1718616444000,2024-06-17,17:27:24,A0008,123.185108,32.327174,2.2,0,0,14,1,1,outside_200m_all_points
2655,0,1718613505000,2024-06-17,16:38:25,A0008,123.178035,32.326883,49.0,5,0,14,0,1,outside_200m_all_points
2662,0,1718960132000,2024-06-21,16:55:32,A0008,123.177792,32.326750000000004,9.6,0,0,14,1,1,outside_200m_all_points
2668,0,1718960539000,2024-06-21,17:02:19,A0008,123.180361,32.329163,30.0,0,0,0,0,0,outside_200m_all_points
2673,0,1718960654000,2024-06-21,17:04:14,A0008,123.185252,32.327176,16.0,11,0,14,0,1,outside_200m_all_points
2673,0,1718960664000,2024-06-21,17:04:24,A0008,123.184772,32.327174,10.2,0,101,14,1,0,outside_200m_all_points
2673,0,1718960674000,2024-06-21,17:04:34,A0008,123.184587,32.327168,6.5,0,0,14,0,1,outside_200m_all_points
2674,0,1718959229000,2024-06-21,16:40:29,A0008,123.177906,32.326813,17.1,22,0,14,0,1,outside_200m_all_points
2696,0,1718614839000,2024-06-17,17:00:39,A0008,123.178099,32.326594,13.0,0,22,14,1,0,outside_200m_all_points
2696,0,1718700746000,2024-06-18,16:52:26,A0008,123.178099,32.326615999999994,0.5,0,10,14,1,0,outside_200m_all_points
2696,0,1718700774000,2024-06-18,16:52:54,A0008,123.177983,32.326776,12.1,6,0,14,0,1,outside_200m_all_points
2696,0,1718875077000,2024-06-20,17:17:57,A0008,123.178012,32.326729,10.9,0,0,14,0,0,outside_200m_all_points
2697,0,1718872721000,2024-06-20,16:38:41,A0008,123.178026,32.326591,33.0,46,0,14,0,1,outside_200m_all_points
2700,0,1718874470000,2024-06-20,17:07:50,A0008,123.178032,32.326619,0.0,0,255,14,1,0,outside_200m_all_points
2713,0,1718874877000,2024-06-20,17:14:37,A0008,123.177831,32.326768,27.8,15,0,14,0,1,outside_200m_all_points
2713,0,1718962114000,2024-06-21,17:28:34,A0008,123.177955,32.32672,27.8,0,0,14,0,0,outside_200m_all_points
2722,0,1718701285000,2024-06-18,17:01:25,A0008,123.184971,32.327133,25.0,8,0,14,0,1,outside_200m_all_points
2722,0,1718787483000,2024-06-19,16:58:03,A0008,123.185373,32.327124,49.0,26,0,14,0,1,outside_200m_all_points
2723,0,1718702313000,2024-06-18,17:18:33,A0008,123.185279,32.327125,2.7,0,0,14,1,1,outside_200m_all_points
2732,0,1718874129000,2024-06-20,17:02:09,A0008,123.178639,32.326916,30.6,0,8,14,1,0,outside_200m_all_points
2742,0,1718960672000,2024-06-21,17:04:32,A0008,123.177902,32.326754,19.6,24,0,14,0,1,outside_200m_all_points
2745,0,1718700217000,2024-06-18,16:43:37,A0008,123.183761,32.327163,32.0,10,0,14,0,1,outside_200m_all_points
2745,0,1718873445000,2024-06-20,16:50:45,A0008,123.18496299999998,32.327143,9.0,0,10,14,1,0,outside_200m_all_points
2745,0,1718873475000,2024-06-20,16:51:15,A0008,123.183755,32.32715,36.0,0,0,14,0,0,outside_200m_all_points
2748,0,1718961911000,2024-06-21,17:25:11,A0008,123.185136,32.327151,2.2,0,0,14,0,0,outside_200m_all_points
2748,0,1718961941000,2024-06-21,17:25:41,A0008,123.185063,32.327208,0.0,0,0,14,0,0,outside_200m_all_points
2748,0,1718961971000,2024-06-21,17:26:11,A0008,123.18506399999998,32.327214,9.3,0,0,14,0,0,outside_200m_all_points
2748,0,1718962150000,2024-06-21,17:29:10,A0008,123.185075,32.327166000000005,13.0,28,0,14,0,1,outside_200m_all_points
2751,0,1718614647000,2024-06-17,16:57:27,A0008,123.18485,32.327111,18.3,0,0,14,0,0,outside_200m_all_points
2753,0,1718613712000,2024-06-17,16:41:52,A0008,123.178097,32.326595000000005,0.0,0,101,14,1,0,outside_200m_all_points
2760,0,1718616338000,2024-06-17,17:25:38,A0008,123.178086,32.326626000000005,0.0,0,101,14,1,0,outside_200m_all_points
2761,0,1718614134000,2024-06-17,16:48:54,A0008,123.178074,32.326632000000004,0.0,0,101,14,1,0,outside_200m_all_points
2761,0,1718614164000,2024-06-17,16:49:24,A0008,123.177934,32.326774,17.1,18,0,14,0,1,outside_200m_all_points
2764,0,1718788274000,2024-06-19,17:11:14,A0008,123.177965,32.326745,17.5,16,0,14,0,1,outside_200m_all_points
2771,0,1718789172000,2024-06-19,17:26:12,A0008,123.17779,32.326766000000006,12.3,13,0,14,0,1,outside_200m_all_points
2775,0,1718873859000,2024-06-20,16:57:39,A0008,123.178061,32.326661,10.0,24,0,14,0,1,outside_200m_all_points
