road_id,vehicle_id,date,seg_id,direction,keep_start_idx,keep_end_idx,points_before,points_after,reason
A0008,50,2024-06-17,0,B1-2,0,4,5,5,straight_trim_dir
A0008,50,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,50,2024-06-21,0,B1-2,0,7,8,8,straight_trim_dir
A0008,51,2024-06-19,0,C,0,0,1,1,short
A0008,54,2024-06-19,0,A2-1,1,11,12,11,turn_trim
A0008,55,2024-06-19,0,B1-1,0,1,2,2,short
A0008,58,2024-06-19,0,A1-1,0,12,13,13,straight_trim_dir
A0008,63,2024-06-17,0,A3-2,0,10,11,11,turn_trim
A0008,63,2024-06-17,1,B2-1,0,6,7,7,turn_trim
A0008,63,2024-06-19,0,C,0,2,3,3,short
A0008,63,2024-06-19,1,A3-2,0,8,9,9,turn_trim
A0008,67,2024-06-19,0,A1-2,0,4,5,5,straight_trim_dir
A0008,73,2024-06-17,0,A1-2,0,3,4,4,short
A0008,73,2024-06-18,0,A1-2,0,3,4,4,short
A0008,73,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,73,2024-06-21,0,A1-2,0,2,3,3,short
A0008,75,2024-06-19,0,A3-1,0,10,11,11,turn_trim
A0008,76,2024-06-18,0,B1-2,0,1,2,2,short
A0008,76,2024-06-19,0,B1-2,0,1,2,2,short
A0008,76,2024-06-21,0,B1-2,0,3,4,4,short
A0008,78,2024-06-19,0,A3-2,0,11,12,12,turn_trim
A0008,78,2024-06-21,0,B3-2,2,11,12,10,turn_trim
A0008,79,2024-06-19,0,C,0,2,3,3,short
A0008,80,2024-06-19,0,A2-2,1,9,10,9,turn_trim
A0008,81,2024-06-19,0,C,0,4,5,5,skip_label
A0008,88,2024-06-19,1,B2-2,0,7,8,8,turn_trim
A0008,92,2024-06-19,0,A3-1,0,6,7,7,turn_trim
A0008,95,2024-06-17,0,C,0,1,2,2,short
A0008,95,2024-06-19,0,B1-1,0,1,2,2,short
A0008,95,2024-06-20,0,A3-1,0,1,2,2,short
A0008,95,2024-06-21,0,B1-1,0,1,2,2,short
A0008,96,2024-06-19,0,B1-2,0,7,8,8,straight_trim_dir
A0008,97,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,98,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,99,2024-06-19,0,B2-1,0,8,9,9,turn_trim
A0008,100,2024-06-17,0,B1-1,0,2,3,3,short
A0008,100,2024-06-18,0,B1-1,0,1,2,2,short
A0008,100,2024-06-19,0,B1-1,0,1,2,2,short
A0008,102,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,102,2024-06-19,1,B1-1,0,5,6,6,straight_trim_dir
A0008,106,2024-06-19,0,C,0,43,44,44,skip_label
A0008,106,2024-06-19,1,C,0,27,28,28,skip_label
A0008,110,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,110,2024-06-19,0,A3-1,0,11,12,12,turn_trim
A0008,112,2024-06-17,0,B1-2,0,7,8,8,straight_trim_dir
A0008,112,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,112,2024-06-20,0,B1-2,0,6,7,7,straight_trim_dir
A0008,114,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,123,2024-06-19,0,A1-1,0,5,6,6,straight_trim_dir
A0008,125,2024-06-19,0,A2-2,1,6,15,6,turn_trim
A0008,125,2024-06-20,0,A2-2,1,4,5,4,turn_trim
A0008,127,2024-06-19,0,A1-1,0,9,10,10,straight_trim_dir
A0008,127,2024-06-19,1,B2-2,0,5,6,6,turn_trim
A0008,129,2024-06-19,0,C,0,1,2,2,short
A0008,132,2024-06-17,0,B1-1,0,1,2,2,short
A0008,132,2024-06-19,0,B1-1,0,3,5,4,straight_trim_dir
A0008,135,2024-06-18,0,B1-2,0,1,2,2,short
A0008,135,2024-06-19,0,B1-2,0,2,3,3,short
A0008,137,2024-06-18,0,B1-1,0,5,6,6,straight_trim_dir
A0008,137,2024-06-18,1,B2-2,0,7,8,8,turn_trim
A0008,137,2024-06-18,3,B1-1,0,3,4,4,short
A0008,137,2024-06-18,4,A3-1,0,7,8,8,turn_trim
A0008,137,2024-06-19,0,A3-1,0,5,6,6,turn_trim
A0008,137,2024-06-19,1,A2-1,2,11,12,10,turn_trim
A0008,137,2024-06-20,0,B1-1,0,5,6,6,straight_trim_dir
A0008,138,2024-06-19,0,A1-1,0,12,13,13,straight_trim_dir
A0008,140,2024-06-18,0,B1-1,0,6,7,7,straight_trim_dir
A0008,140,2024-06-19,0,B1-1,0,7,8,8,straight_trim_dir
A0008,140,2024-06-20,0,B1-1,0,7,8,8,straight_trim_dir
A0008,140,2024-06-21,0,B1-1,0,6,7,7,straight_trim_dir
A0008,141,2024-06-19,0,A1-1,0,19,20,20,straight_trim_dir
A0008,142,2024-06-19,0,A3-1,0,6,7,7,turn_trim
A0008,145,2024-06-19,0,B2-2,0,7,8,8,turn_trim
A0008,147,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,149,2024-06-19,0,B2-1,0,9,10,10,turn_trim
A0008,155,2024-06-17,0,A2-2,0,1,2,2,short
A0008,155,2024-06-19,0,A2-2,0,3,4,4,short
A0008,160,2024-06-17,0,B1-1,0,11,12,12,straight_trim_dir
A0008,160,2024-06-18,0,B1-1,0,8,9,9,straight_trim_dir
A0008,160,2024-06-19,0,B1-1,0,11,12,12,straight_trim_dir
A0008,162,2024-06-19,0,A1-2,0,15,16,16,straight_trim_dir
A0008,162,2024-06-19,2,A1-1,0,3,4,4,short
A0008,163,2024-06-17,0,C,0,1,2,2,short
A0008,163,2024-06-18,0,A3-2,0,4,5,5,turn_trim
A0008,163,2024-06-19,0,A3-2,0,2,3,3,short
A0008,163,2024-06-21,0,C,0,2,3,3,short
A0008,163,2024-06-21,1,C,0,0,1,1,short
A0008,165,2024-06-18,0,A3-1,0,6,7,7,turn_trim
A0008,165,2024-06-19,0,A2-1,1,10,11,10,turn_trim
A0008,168,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,170,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,170,2024-06-19,1,B1-1,0,7,8,8,straight_trim_dir
A0008,172,2024-06-19,0,A1-1,0,3,4,4,short
A0008,172,2024-06-19,2,A1-2,0,10,11,11,straight_trim_dir
A0008,177,2024-06-17,0,B1-2,0,1,2,2,short
A0008,177,2024-06-19,0,B2-2,0,2,3,3,short
A0008,177,2024-06-20,0,C,0,1,2,2,short
A0008,177,2024-06-20,1,C,0,2,3,3,short
A0008,180,2024-06-19,0,B1-1,0,4,5,5,straight_trim_dir
A0008,181,2024-06-19,0,C,0,2,3,3,short
A0008,183,2024-06-17,0,C,0,0,1,1,short
A0008,183,2024-06-19,0,B1-1,0,2,3,3,short
A0008,184,2024-06-18,0,A1-2,0,4,5,5,straight_trim_dir
A0008,184,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,184,2024-06-20,0,A1-2,0,4,5,5,straight_trim_dir
A0008,184,2024-06-21,0,A1-2,0,4,5,5,straight_trim_dir
A0008,185,2024-06-19,0,B2-1,0,8,9,9,turn_trim
A0008,186,2024-06-17,0,B1-2,0,4,5,5,straight_trim_dir
A0008,186,2024-06-18,0,B1-2,0,4,5,5,straight_trim_dir
A0008,186,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,187,2024-06-19,0,A3-2,0,10,11,11,turn_trim
A0008,187,2024-06-19,1,B3-2,3,8,9,6,turn_trim
A0008,188,2024-06-19,0,C,0,1,2,2,short
A0008,195,2024-06-19,0,B2-1,0,5,6,6,turn_trim
A0008,197,2024-06-17,1,B2-1,0,3,4,4,short
A0008,197,2024-06-18,1,B2-1,0,3,4,4,short
A0008,197,2024-06-19,2,B2-1,0,3,4,4,short
A0008,197,2024-06-20,0,B1-1,0,1,2,2,short
A0008,197,2024-06-21,0,A1-2,0,5,8,6,straight_trim_dir
A0008,197,2024-06-21,1,B2-1,1,4,5,4,turn_trim
A0008,200,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,200,2024-06-21,0,B1-1,0,8,9,9,straight_trim_dir
A0008,201,2024-06-19,0,B1-2,0,8,9,9,straight_trim_dir
A0008,201,2024-06-20,0,B1-2,0,4,5,5,straight_trim_dir
A0008,203,2024-06-19,0,A1-2,0,16,17,17,straight_trim_dir
A0008,203,2024-06-20,0,A1-2,0,13,14,14,straight_trim_dir
A0008,203,2024-06-21,0,A1-2,0,11,12,12,straight_trim_dir
A0008,204,2024-06-17,0,B1-2,0,2,3,3,short
A0008,204,2024-06-18,0,B1-2,0,1,2,2,short
A0008,204,2024-06-19,0,A2-1,0,3,4,4,short
A0008,204,2024-06-20,0,A2-1,0,2,3,3,short
A0008,204,2024-06-21,0,A2-1,0,2,3,3,short
A0008,206,2024-06-19,0,B2-2,0,5,6,6,turn_trim
A0008,206,2024-06-19,1,A3-1,0,3,4,4,short
A0008,207,2024-06-18,0,C,0,1,2,2,short
A0008,207,2024-06-19,0,B2-2,0,2,3,3,short
A0008,207,2024-06-20,1,B1-2,0,2,3,3,short
A0008,208,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,210,2024-06-19,0,B1-1,0,4,5,5,straight_trim_dir
A0008,216,2024-06-19,0,A2-2,1,5,6,5,turn_trim
A0008,216,2024-06-19,1,B2-1,0,6,7,7,turn_trim
A0008,216,2024-06-20,0,A3-2,0,7,11,8,turn_trim
A0008,216,2024-06-20,1,C,0,5,6,6,skip_label
A0008,216,2024-06-20,2,B3-2,1,6,7,6,turn_trim
A0008,220,2024-06-17,0,A1-2,0,73,74,74,straight_trim_dir
A0008,220,2024-06-18,0,A1-2,0,86,87,87,straight_trim_dir
A0008,220,2024-06-19,0,A1-2,0,60,61,61,straight_trim_dir
A0008,220,2024-06-20,0,A1-2,0,71,72,72,straight_trim_dir
A0008,220,2024-06-21,0,A1-2,0,76,77,77,straight_trim_dir
A0008,222,2024-06-19,0,B3-1,10,23,24,14,turn_trim
A0008,225,2024-06-17,0,A3-2,0,4,5,5,turn_trim
A0008,225,2024-06-18,0,A3-2,0,7,8,8,turn_trim
A0008,225,2024-06-19,0,A3-2,0,5,6,6,turn_trim
A0008,225,2024-06-20,0,A3-2,0,4,5,5,turn_trim
A0008,225,2024-06-21,0,A3-2,0,4,5,5,turn_trim
A0008,227,2024-06-17,0,A3-1,0,7,8,8,turn_trim
A0008,227,2024-06-19,0,A1-1,0,9,10,10,straight_trim_dir
A0008,229,2024-06-19,0,B3-1,14,22,23,9,turn_trim
A0008,230,2024-06-19,0,A3-2,0,4,5,5,turn_trim
A0008,231,2024-06-17,0,B1-2,0,7,8,8,straight_trim_dir
A0008,231,2024-06-19,0,B3-2,3,8,9,6,turn_trim
A0008,231,2024-06-19,1,A2-2,1,9,10,9,turn_trim
A0008,231,2024-06-20,0,B3-2,3,7,8,5,turn_trim
A0008,232,2024-06-19,0,B2-1,0,7,8,8,turn_trim
A0008,234,2024-06-19,0,B1-1,0,7,8,8,straight_trim_dir
A0008,238,2024-06-19,0,B1-1,0,1,2,2,short
A0008,238,2024-06-21,0,C,0,1,2,2,short
A0008,239,2024-06-19,0,A2-1,3,9,10,7,turn_trim
A0008,239,2024-06-19,2,B1-2,0,7,8,8,straight_trim_dir
A0008,239,2024-06-19,3,B1-1,0,5,6,6,straight_trim_dir
A0008,242,2024-06-19,0,A1-2,0,15,16,16,straight_trim_dir
A0008,243,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,243,2024-06-20,0,B1-1,0,5,6,6,straight_trim_dir
A0008,243,2024-06-21,0,B1-1,0,5,6,6,straight_trim_dir
A0008,244,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,244,2024-06-20,0,A1-2,0,5,6,6,straight_trim_dir
A0008,245,2024-06-19,0,B1-1,0,2,3,3,short
A0008,247,2024-06-19,0,C,0,1,2,2,short
A0008,250,2024-06-19,0,B2-1,0,6,7,7,turn_trim
A0008,253,2024-06-19,0,B1-2,0,7,8,8,straight_trim_dir
A0008,255,2024-06-19,0,B1-2,0,3,4,4,short
A0008,260,2024-06-19,0,B2-2,0,6,7,7,turn_trim
A0008,263,2024-06-19,0,A2-1,1,13,14,13,turn_trim
A0008,264,2024-06-17,0,B2-1,0,2,3,3,short
A0008,264,2024-06-18,0,B2-1,0,1,2,2,short
A0008,264,2024-06-19,0,B2-1,0,2,3,3,short
A0008,264,2024-06-19,1,C,0,0,1,1,short
A0008,264,2024-06-20,0,B2-1,0,3,4,4,short
A0008,265,2024-06-19,0,A1-2,0,12,13,13,straight_trim_dir
A0008,270,2024-06-19,0,B1-2,0,2,3,3,short
A0008,270,2024-06-20,0,B1-2,0,1,2,2,short
A0008,271,2024-06-19,0,B1-1,0,4,7,5,straight_trim_dir
A0008,271,2024-06-19,1,C,0,3,4,4,short
A0008,274,2024-06-18,0,B1-2,0,4,5,5,straight_trim_dir
A0008,274,2024-06-19,0,B1-2,0,3,4,4,short
A0008,274,2024-06-20,0,B1-2,0,6,7,7,straight_trim_dir
A0008,274,2024-06-21,0,B1-2,0,8,9,9,straight_trim_dir
A0008,278,2024-06-19,0,A2-2,1,7,8,7,turn_trim
A0008,279,2024-06-19,0,A1-2,0,13,14,14,straight_trim_dir
A0008,279,2024-06-19,1,A3-1,0,10,11,11,turn_trim
A0008,281,2024-06-17,0,B1-2,0,9,10,10,straight_trim_dir
A0008,281,2024-06-17,2,B1-1,0,5,6,6,straight_trim_dir
A0008,281,2024-06-18,0,B1-2,0,7,8,8,straight_trim_dir
A0008,281,2024-06-18,2,B1-1,0,6,7,7,straight_trim_dir
A0008,281,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,281,2024-06-19,2,B1-1,0,8,9,9,straight_trim_dir
A0008,281,2024-06-20,0,B1-2,0,8,9,9,straight_trim_dir
A0008,281,2024-06-21,0,B1-2,0,7,8,8,straight_trim_dir
A0008,282,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,282,2024-06-19,1,B1-2,0,10,11,11,straight_trim_dir
A0008,283,2024-06-19,0,A1-2,0,5,6,6,straight_trim_dir
A0008,284,2024-06-17,0,B2-1,0,2,3,3,short
A0008,284,2024-06-18,0,A3-2,0,1,2,2,short
A0008,284,2024-06-19,0,B2-1,0,4,5,5,turn_trim
A0008,284,2024-06-20,0,B2-1,0,2,3,3,short
A0008,284,2024-06-21,0,B2-1,0,3,4,4,short
A0008,286,2024-06-17,0,A1-2,0,13,14,14,straight_trim_dir
A0008,286,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,286,2024-06-21,0,A2-2,1,6,7,6,turn_trim
A0008,289,2024-06-19,0,B3-1,9,17,18,9,turn_trim
A0008,291,2024-06-19,0,A1-2,0,13,14,14,straight_trim_dir
A0008,295,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,295,2024-06-20,0,B1-1,0,4,5,5,straight_trim_dir
A0008,295,2024-06-20,1,C,0,2,3,3,short
A0008,297,2024-06-19,0,A1-2,0,11,12,12,straight_trim_dir
A0008,297,2024-06-20,0,C,0,2,3,3,short
A0008,298,2024-06-17,0,B2-1,0,8,9,9,turn_trim
A0008,298,2024-06-19,0,B2-1,0,6,7,7,turn_trim
A0008,298,2024-06-19,1,A3-2,0,7,8,8,turn_trim
A0008,299,2024-06-19,0,A1-2,0,17,18,18,straight_trim_dir
A0008,303,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,305,2024-06-19,0,B1-2,0,1,2,2,short
A0008,305,2024-06-21,0,B1-2,0,1,2,2,short
A0008,308,2024-06-17,0,A3-2,0,8,9,9,turn_trim
A0008,308,2024-06-18,0,A3-2,0,9,10,10,turn_trim
A0008,308,2024-06-19,0,A3-2,0,6,7,7,turn_trim
A0008,308,2024-06-20,0,A3-2,0,10,11,11,turn_trim
A0008,308,2024-06-21,0,A3-2,0,11,12,12,turn_trim
A0008,310,2024-06-19,0,A1-1,0,15,16,16,straight_trim_dir
A0008,315,2024-06-19,0,B1-2,0,11,12,12,straight_trim_dir
A0008,317,2024-06-19,0,B2-1,0,7,8,8,turn_trim
A0008,319,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,319,2024-06-19,2,A1-1,0,10,11,11,straight_trim_dir
A0008,324,2024-06-19,0,A3-1,0,8,9,9,turn_trim
A0008,325,2024-06-19,0,B1-2,0,2,3,3,short
A0008,326,2024-06-19,0,A3-2,0,6,7,7,turn_trim
A0008,329,2024-06-17,0,A1-2,0,12,13,13,straight_trim_dir
A0008,329,2024-06-18,0,A1-2,0,10,12,11,straight_trim_dir
A0008,329,2024-06-19,0,A1-2,0,13,14,14,straight_trim_dir
A0008,329,2024-06-20,0,A1-2,0,7,8,8,straight_trim_dir
A0008,330,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,330,2024-06-21,0,B1-2,0,6,7,7,straight_trim_dir
A0008,334,2024-06-19,1,A3-2,0,3,4,4,short
A0008,337,2024-06-19,0,A2-1,3,13,14,11,turn_trim
A0008,339,2024-06-19,0,B1-1,1,5,6,5,straight_trim_dir
A0008,339,2024-06-19,1,A3-1,0,6,7,7,turn_trim
A0008,341,2024-06-17,0,A1-2,0,8,9,9,straight_trim_dir
A0008,341,2024-06-18,0,A1-2,0,10,11,11,straight_trim_dir
A0008,341,2024-06-19,0,A1-2,0,10,11,11,straight_trim_dir
A0008,341,2024-06-20,0,A1-2,0,8,9,9,straight_trim_dir
A0008,341,2024-06-21,0,A1-2,0,6,7,7,straight_trim_dir
A0008,348,2024-06-19,0,B1-2,0,2,3,3,short
A0008,349,2024-06-19,0,A3-2,0,17,18,18,turn_trim
A0008,351,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,351,2024-06-19,1,B1-1,0,8,9,9,straight_trim_dir
A0008,354,2024-06-19,1,A1-2,0,22,23,23,straight_trim_dir
A0008,355,2024-06-19,0,A1-2,0,10,11,11,straight_trim_dir
A0008,356,2024-06-17,0,B2-1,0,1,2,2,short
A0008,356,2024-06-19,0,B2-1,0,1,2,2,short
A0008,356,2024-06-19,1,A3-2,0,2,3,3,short
A0008,356,2024-06-20,0,C,0,2,3,3,short
A0008,356,2024-06-21,0,B2-1,0,2,3,3,short
A0008,357,2024-06-19,0,A1-2,0,12,14,13,straight_trim_dir
A0008,361,2024-06-19,0,A3-2,0,3,4,4,short
A0008,363,2024-06-19,0,B1-1,0,4,5,5,straight_trim_dir
A0008,363,2024-06-19,1,B1-2,0,4,5,5,straight_trim_dir
A0008,364,2024-06-17,0,A1-2,0,12,13,13,straight_trim_dir
A0008,364,2024-06-17,1,A1-1,0,10,12,11,straight_trim_dir
A0008,364,2024-06-17,2,B2-2,0,8,9,9,turn_trim
A0008,364,2024-06-18,0,A1-2,0,10,11,11,straight_trim_dir
A0008,364,2024-06-18,1,B3-2,1,4,5,4,turn_trim
A0008,364,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,364,2024-06-20,0,A1-2,0,10,11,11,straight_trim_dir
A0008,364,2024-06-20,1,B3-2,1,6,7,6,turn_trim
A0008,364,2024-06-21,0,A1-2,0,13,14,14,straight_trim_dir
A0008,365,2024-06-18,0,B3-1,0,3,4,4,short
A0008,365,2024-06-19,0,B3-1,6,8,9,3,turn_trim
A0008,365,2024-06-20,0,B3-1,2,4,5,3,turn_trim
A0008,366,2024-06-19,0,A2-1,2,11,12,10,turn_trim
A0008,367,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,370,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,372,2024-06-19,0,B1-2,0,15,16,16,straight_trim_dir
A0008,373,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,373,2024-06-18,0,B1-2,0,4,5,5,straight_trim_dir
A0008,373,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,373,2024-06-20,0,B1-2,0,5,6,6,straight_trim_dir
A0008,374,2024-06-19,0,B1-2,2,4,5,3,straight_trim_dir
A0008,378,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,379,2024-06-17,0,B1-2,0,3,4,4,short
A0008,379,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,381,2024-06-19,0,A1-1,0,8,9,9,straight_trim_dir
A0008,383,2024-06-17,0,C,0,1,2,2,short
A0008,383,2024-06-18,0,C,0,0,1,1,short
A0008,383,2024-06-19,0,C,0,1,2,2,short
A0008,384,2024-06-17,0,C,0,1,2,2,short
A0008,384,2024-06-18,0,C,0,0,1,1,short
A0008,384,2024-06-19,0,B1-1,0,1,2,2,short
A0008,385,2024-06-17,0,B1-2,0,9,10,10,straight_trim_dir
A0008,385,2024-06-19,0,B1-2,0,7,8,8,straight_trim_dir
A0008,385,2024-06-20,0,B1-2,0,12,13,13,straight_trim_dir
A0008,386,2024-06-17,0,C,0,1,2,2,short
A0008,386,2024-06-18,0,C,0,0,1,1,short
A0008,386,2024-06-19,0,C,0,5,6,6,skip_label
A0008,387,2024-06-18,0,A2-1,1,9,10,9,turn_trim
A0008,387,2024-06-19,0,A2-1,2,9,10,8,turn_trim
A0008,388,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,388,2024-06-20,0,B1-2,0,5,6,6,straight_trim_dir
A0008,390,2024-06-19,0,B2-1,0,2,3,3,short
A0008,391,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,393,2024-06-19,0,B1-1,0,7,8,8,straight_trim_dir
A0008,394,2024-06-19,0,B1-2,0,9,10,10,straight_trim_dir
A0008,394,2024-06-19,2,B3-2,1,6,7,6,turn_trim
A0008,394,2024-06-21,0,B1-1,0,5,6,6,straight_trim_dir
A0008,394,2024-06-21,2,B1-2,0,4,5,5,straight_trim_dir
A0008,396,2024-06-21,0,B1-2,0,7,8,8,straight_trim_dir
A0008,397,2024-06-19,0,A3-1,0,5,6,6,turn_trim
A0008,400,2024-06-17,0,B3-2,3,6,7,4,turn_trim
A0008,400,2024-06-18,0,B1-2,0,6,7,7,straight_trim_dir
A0008,400,2024-06-19,0,A2-1,1,8,9,8,turn_trim
A0008,401,2024-06-18,0,A3-2,0,7,9,8,turn_trim
A0008,401,2024-06-19,0,A3-2,0,7,9,8,turn_trim
A0008,402,2024-06-17,0,A3-1,0,8,9,9,turn_trim
A0008,402,2024-06-18,0,A3-1,0,7,8,8,turn_trim
A0008,402,2024-06-19,0,A2-1,1,9,10,9,turn_trim
A0008,403,2024-06-19,0,A1-2,0,16,17,17,straight_trim_dir
A0008,404,2024-06-19,0,B1-2,0,7,8,8,straight_trim_dir
A0008,405,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,405,2024-06-18,0,B1-2,0,6,7,7,straight_trim_dir
A0008,405,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,405,2024-06-20,0,B1-2,0,6,7,7,straight_trim_dir
A0008,405,2024-06-21,0,B1-2,0,7,8,8,straight_trim_dir
A0008,407,2024-06-19,0,B2-1,0,9,10,10,turn_trim
A0008,407,2024-06-21,0,B2-1,0,8,9,9,turn_trim
A0008,407,2024-06-21,1,B1-2,0,4,5,5,straight_trim_dir
A0008,409,2024-06-19,0,A1-1,0,12,13,13,straight_trim_dir
A0008,411,2024-06-17,0,B1-1,0,2,3,3,short
A0008,411,2024-06-18,0,B1-1,0,2,3,3,short
A0008,411,2024-06-19,0,B1-1,0,1,2,2,short
A0008,411,2024-06-20,0,C,0,1,2,2,short
A0008,411,2024-06-21,0,A3-1,0,1,2,2,short
A0008,412,2024-06-18,0,B1-1,0,6,7,7,straight_trim_dir
A0008,412,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,412,2024-06-20,0,B1-1,0,4,5,5,straight_trim_dir
A0008,412,2024-06-21,0,B1-1,0,8,9,9,straight_trim_dir
A0008,413,2024-06-19,0,A3-1,0,10,11,11,turn_trim
A0008,413,2024-06-19,2,B2-2,0,14,15,15,turn_trim
A0008,415,2024-06-17,0,B1-2,0,4,5,5,straight_trim_dir
A0008,415,2024-06-18,0,B1-2,0,3,4,4,short
A0008,415,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,415,2024-06-20,0,B1-2,0,4,5,5,straight_trim_dir
A0008,415,2024-06-21,0,B1-2,0,5,6,6,straight_trim_dir
A0008,417,2024-06-18,0,B1-1,0,1,2,2,short
A0008,417,2024-06-19,0,B1-1,0,2,3,3,short
A0008,417,2024-06-20,0,B1-1,0,2,3,3,short
A0008,417,2024-06-21,0,B1-1,0,1,2,2,short
A0008,421,2024-06-17,0,A1-2,0,4,5,5,straight_trim_dir
A0008,421,2024-06-18,0,A1-2,0,5,6,6,straight_trim_dir
A0008,421,2024-06-19,0,A1-2,0,8,9,9,straight_trim_dir
A0008,423,2024-06-21,0,C,0,1,2,2,short
A0008,425,2024-06-19,0,B1-2,0,2,3,3,short
A0008,426,2024-06-17,0,C,0,1,2,2,short
A0008,426,2024-06-18,0,A3-2,0,2,3,3,short
A0008,426,2024-06-19,0,C,0,1,2,2,short
A0008,426,2024-06-20,0,A3-2,0,1,2,2,short
A0008,426,2024-06-21,0,C,0,1,2,2,short
A0008,427,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,428,2024-06-17,0,B1-1,0,1,2,2,short
A0008,428,2024-06-19,0,B1-1,0,1,2,2,short
A0008,428,2024-06-20,0,B1-1,0,2,3,3,short
A0008,428,2024-06-21,0,B1-1,0,2,3,3,short
A0008,431,2024-06-17,0,A3-2,0,2,3,3,short
A0008,431,2024-06-17,1,A3-1,0,3,4,4,short
A0008,431,2024-06-18,0,A2-1,0,3,4,4,short
A0008,431,2024-06-19,0,A2-1,0,3,4,4,short
A0008,431,2024-06-20,0,B1-2,0,1,2,2,short
A0008,431,2024-06-21,0,A3-2,0,2,3,3,short
A0008,431,2024-06-21,1,B2-1,0,4,6,5,turn_trim
A0008,434,2024-06-19,0,B1-1,0,1,2,2,short
A0008,434,2024-06-19,1,B1-2,0,2,3,3,short
A0008,435,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,437,2024-06-17,0,B1-1,0,7,8,8,straight_trim_dir
A0008,437,2024-06-18,0,B1-1,0,5,6,6,straight_trim_dir
A0008,437,2024-06-19,0,B1-1,0,8,9,9,straight_trim_dir
A0008,437,2024-06-20,0,B1-1,0,6,7,7,straight_trim_dir
A0008,438,2024-06-17,0,B1-1,0,2,3,3,short
A0008,438,2024-06-18,0,C,0,1,2,2,short
A0008,438,2024-06-19,0,B1-1,0,2,3,3,short
A0008,438,2024-06-20,0,B1-1,0,1,2,2,short
A0008,446,2024-06-17,0,A2-2,0,1,2,2,short
A0008,446,2024-06-20,0,A2-2,0,2,3,3,short
A0008,446,2024-06-21,0,A2-2,0,2,3,3,short
A0008,448,2024-06-17,0,B1-1,0,1,2,2,short
A0008,448,2024-06-20,0,B1-1,0,2,3,3,short
A0008,448,2024-06-21,0,B1-1,0,1,2,2,short
A0008,450,2024-06-20,0,B2-1,0,8,9,9,turn_trim
A0008,454,2024-06-20,0,A2-2,2,7,8,6,turn_trim
A0008,454,2024-06-20,1,C,0,4,5,5,skip_label
A0008,454,2024-06-20,2,B3-2,5,11,12,7,turn_trim
A0008,458,2024-06-19,1,C,0,3,4,4,short
A0008,458,2024-06-20,1,B2-1,1,7,8,7,turn_trim
A0008,458,2024-06-21,0,A1-1,0,3,4,4,short
A0008,459,2024-06-20,0,B1-2,0,4,5,5,straight_trim_dir
A0008,459,2024-06-20,1,B1-1,0,3,4,4,short
A0008,460,2024-06-17,0,A2-2,1,7,8,7,turn_trim
