vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,end_time,direction
743,0,1718699889000,2024-06-18,16:38:09,A0008,123.18049,32.327112,31.2,16.0,0,14,0,1,,A1-1
743,0,1718699899000,2024-06-18,16:38:19,A0008,123.181288,32.327112,23.0,0.0,8,14,1,0,,A1-1
743,0,1718699909000,2024-06-18,16:38:29,A0008,123.181973,32.32713,21.9,0.0,0,14,0,0,,A1-1
745,0,1718874226000,2024-06-20,17:03:46,A0008,123.181699,32.327121000000005,11.1,14.0,0,14,0,1,,A1-2
745,0,1718874236000,2024-06-20,17:03:56,A0008,123.181558,32.327121000000005,14.8,55.0,0,14,0,1,,A1-2
745,0,1718874246000,2024-06-20,17:04:06,A0008,123.180476,32.327123,36.0,7.0,0,14,1,0,,A1-2
780,0,1718702872000,2024-06-18,17:27:52,A0008,123.1807725,32.3270825,1.35,0.0,0,14,1,1,17:28:02,A1-1
780,0,1718702892000,2024-06-18,17:28:12,A0008,123.18119,32.3271,18.5,13.0,0,14,1,1,,A1-1
780,0,1718702902000,2024-06-18,17:28:22,A0008,123.181822,32.327113,23.0,13.0,0,14,1,1,,A1-1
780,0,1718789236000,2024-06-19,17:27:16,A0008,123.180541,32.327108,16.5,17.0,0,14,1,1,,A1-1
780,0,1718789246000,2024-06-19,17:27:26,A0008,123.18113,32.327114,18.5,7.0,0,14,1,1,,A1-1
780,0,1718789256000,2024-06-19,17:27:36,A0008,123.18183,32.327129,25.9,9.0,0,14,1,1,,A1-1
780,0,1718872950000,2024-06-20,16:42:30,A0008,123.180169,32.327119,30.9,16.0,0,14,1,1,,A1-1
780,0,1718872960000,2024-06-20,16:42:40,A0008,123.18116,32.327119,32.2,2.0,0,14,1,0,,A1-1
780,0,1718872970000,2024-06-20,16:42:50,A0008,123.182016,32.327129,26.5,0.0,0,14,1,0,,A1-1
780,0,1718959631000,2024-06-21,16:47:11,A0008,123.180873,32.32708,0.7,0.0,0,14,1,1,,A1-1
780,0,1718959641000,2024-06-21,16:47:21,A0008,123.181139,32.327095,21.1,0.0,0,14,1,0,,A1-1
780,0,1718959651000,2024-06-21,16:47:31,A0008,123.181822,32.327112,25.2,14.0,0,14,1,1,,A1-1
791,0,1718614718000,2024-06-17,16:58:38,A0008,123.18167,32.327136,11.7,25.0,0,14,0,1,,A1-2
791,0,1718614723000,2024-06-17,16:58:43,A0008,123.181319,32.327133,32.4,0.0,0,14,0,0,,A1-2
791,0,1718614728000,2024-06-17,16:58:48,A0008,123.18088,32.327136,30.1,12.0,0,14,0,1,,A1-2
791,0,1718699423000,2024-06-18,16:30:23,A0008,123.18161,32.327124,7.8,19.0,0,14,0,1,,A1-2
791,0,1718699428000,2024-06-18,16:30:28,A0008,123.181349,32.327122,28.0,27.0,0,14,0,1,,A1-2
791,0,1718699433000,2024-06-18,16:30:33,A0008,123.180805,32.327128,44.7,15.0,0,14,0,1,,A1-2
804,0,1718699800000,2024-06-18,16:36:40,A0008,123.180164,32.327119,38.9,34.0,0,14,0,1,,A1-1
804,0,1718699810000,2024-06-18,16:36:50,A0008,123.181277,32.32712,29.2,0.0,11,14,1,0,,A1-1
804,0,1718699820000,2024-06-18,16:37:00,A0008,123.181768,32.327133,10.6,16.0,0,14,0,1,,A1-1
862,0,1718700718000,2024-06-18,16:51:58,A0008,123.18176,32.327122,11.0,16.0,0,14,0,1,,A1-2
862,0,1718700728000,2024-06-18,16:52:08,A0008,123.18119,32.327103,25.1,3.0,0,14,0,1,,A1-2
862,0,1718700738000,2024-06-18,16:52:18,A0008,123.180302,32.327082000000004,19.9,18.0,0,14,0,1,,A1-2
868,0,1718700172000,2024-06-18,16:42:52,A0008,123.180625,32.327109,29.0,0.0,0,14,0,0,,A1-1
868,0,1718700182000,2024-06-18,16:43:02,A0008,123.181287,32.327122,17.0,0.0,0,14,0,0,,A1-1
868,0,1718700192000,2024-06-18,16:43:12,A0008,123.181883,32.327144000000004,26.0,11.0,0,14,0,1,,A1-1
897,0,1718702150000,2024-06-18,17:15:50,A0008,123.179431,32.326805,13.0,0.0,16,14,1,0,,A1-1
897,0,1718702178000,2024-06-18,17:16:18,A0008,123.181248,32.327103,14.8,0.0,15,14,1,0,,A1-1
897,0,1718702206000,2024-06-18,17:16:46,A0008,123.182977,32.327114,25.3,15.0,0,14,0,1,,A1-1
970,1,1718702742000,2024-06-18,17:25:42,A0008,123.1808844,32.327078799999995,0.0,0.0,11,14,1,0,17:26:22,A1-1
970,1,1718702792000,2024-06-18,17:26:32,A0008,123.18107,32.327090000000005,22.1,0.0,11,14,1,0,,A1-1
970,1,1718702802000,2024-06-18,17:26:42,A0008,123.18161,32.327114,21.2,0.0,0,14,1,0,,A1-1
996,0,1718700451000,2024-06-18,16:47:31,A0008,123.180259,32.327115000000006,21.3,24.0,0,14,0,1,,A1-1
996,0,1718700461000,2024-06-18,16:47:41,A0008,123.181364,32.327127000000004,33.2,5.0,0,14,0,1,,A1-1
996,0,1718700471000,2024-06-18,16:47:51,A0008,123.182182,32.327135,23.2,13.0,0,14,0,1,,A1-1
1029,0,1718699771000,2024-06-18,16:36:11,A0008,123.180762,32.327138000000005,0.0,0.0,101,14,1,0,16:36:21,A1-1
1029,0,1718699791000,2024-06-18,16:36:31,A0008,123.18093600000002,32.327146,26.3,27.0,0,14,0,1,,A1-1
1029,0,1718699801000,2024-06-18,16:36:41,A0008,123.181745,32.327213,33.4,32.0,0,14,0,1,,A1-1
1033,0,1718700673000,2024-06-18,16:51:13,A0008,123.180894,32.32708700000001,0.0,0.0,18,14,1,0,,A1-1
1033,0,1718700701000,2024-06-18,16:51:41,A0008,123.181003,32.327091,16.3,20.0,0,14,0,1,,A1-1
1033,0,1718700729000,2024-06-18,16:52:09,A0008,123.18301,32.327139,25.0,11.0,0,14,0,1,,A1-1
1094,2,1718961654000,2024-06-21,17:20:54,A0008,123.1819,32.327148,13.0,0.0,0,14,1,0,,A1-2
1094,2,1718961664000,2024-06-21,17:21:04,A0008,123.181267,32.327166000000005,30.0,27.0,0,14,0,1,,A1-2
1094,2,1718961674000,2024-06-21,17:21:14,A0008,123.180458,32.32715,22.1,12.0,0,14,0,1,,A1-2
1169,0,1718958645000,2024-06-21,16:30:45,A0008,123.17928700000002,32.32699,27.0,22.0,0,14,0,1,,A1-1
1169,0,1718958675000,2024-06-21,16:31:15,A0008,123.181435,32.327115000000006,27.0,20.0,0,14,0,1,,A1-1
1169,0,1718958705000,2024-06-21,16:31:45,A0008,123.183648,32.327119,3.0,0.0,101,14,1,0,,A1-1
1173,0,1718961372000,2024-06-21,17:16:12,A0008,123.180879,32.327095,16.7,0.0,0,14,0,0,,A1-1
1173,0,1718961382000,2024-06-21,17:16:22,A0008,123.181311,32.327119,14.6,10.0,0,14,0,1,,A1-1
1173,0,1718961392000,2024-06-21,17:16:32,A0008,123.18201299999998,32.327133,29.7,9.0,0,14,0,1,,A1-1
1175,0,1718960940000,2024-06-21,17:09:00,A0008,123.18225,32.327110000000005,19.3,15.0,0,14,0,1,,A1-2
1175,0,1718960968000,2024-06-21,17:09:28,A0008,123.181594,32.327111,0.0,0.0,7,14,1,0,17:09:56,A1-2
1175,0,1718961024000,2024-06-21,17:10:24,A0008,123.180403,32.327123,18.8,0.0,0,14,0,0,,A1-2
1180,0,1718958798000,2024-06-21,16:33:18,A0008,123.18179525,32.3271695,0.0,0.0,24,14,1,0,16:33:48,A1-2
1180,0,1718958838000,2024-06-21,16:33:58,A0008,123.181438,32.327160000000006,15.7,7.0,0,14,0,1,,A1-2
1180,0,1718958848000,2024-06-21,16:34:08,A0008,123.180782,32.327165,32.1,30.0,0,14,0,1,,A1-2
1203,0,1718615105000,2024-06-17,17:05:05,A0008,123.182008,32.327133,9.6,21.0,0,14,0,1,,A1-2
1203,0,1718615115000,2024-06-17,17:05:15,A0008,123.181493,32.327133,23.1,52.0,0,14,0,1,,A1-2
1203,0,1718615125000,2024-06-17,17:05:25,A0008,123.180586,32.327146,28.6,1.0,0,14,0,1,,A1-2
1203,0,1718960753000,2024-06-21,17:05:53,A0008,123.181751,32.327135,14.2,15.0,0,14,0,0,,A1-2
1203,0,1718960763000,2024-06-21,17:06:03,A0008,123.181102,32.327146,35.0,0.0,0,14,0,0,,A1-2
1203,0,1718960773000,2024-06-21,17:06:13,A0008,123.180035,32.327115000000006,33.4,0.0,0,14,0,0,,A1-2
1224,0,1718613153000,2024-06-17,16:32:33,A0008,123.178603,32.326859000000006,14.1,39.0,0,14,0,1,,A1-1
1224,0,1718613183000,2024-06-17,16:33:03,A0008,123.181239,32.32712,28.8,0.0,0,14,0,0,,A1-1
1224,0,1718613213000,2024-06-17,16:33:33,A0008,123.183604,32.327127000000004,34.2,12.0,0,14,0,1,,A1-1
1274,0,1718961118000,2024-06-21,17:11:58,A0008,123.181988,32.327153,16.3,0.0,0,14,1,0,,A1-2
1274,0,1718961128000,2024-06-21,17:12:08,A0008,123.18152,32.327144000000004,20.5,21.0,0,14,0,1,,A1-2
1274,0,1718961138000,2024-06-21,17:12:18,A0008,123.180559,32.327151,33.2,1.0,0,14,1,0,,A1-2
1389,0,1718958830000,2024-06-21,16:33:50,A0008,123.180658,32.327106,14.0,15.0,0,14,1,1,,A1-1
1389,0,1718958840000,2024-06-21,16:34:00,A0008,123.181313,32.327107,21.8,1.0,0,14,1,0,,A1-1
1389,0,1718958850000,2024-06-21,16:34:10,A0008,123.182019,32.327143,23.1,4.0,0,14,1,1,,A1-1
1391,0,1718961365000,2024-06-21,17:16:05,A0008,123.180801,32.327116000000004,0.0,0.0,0,14,0,1,,A1-1
1391,0,1718961375000,2024-06-21,17:16:15,A0008,123.181114,32.327099000000004,16.6,19.0,0,14,0,1,,A1-1
1391,0,1718961385000,2024-06-21,17:16:25,A0008,123.181649,32.327096000000004,25.6,0.0,0,14,0,1,,A1-1
1433,0,1718613650000,2024-06-17,16:40:50,A0008,123.182137,32.327090000000005,16.0,9.0,0,14,0,1,,A1-2
1433,0,1718613660000,2024-06-17,16:41:00,A0008,123.181556,32.327092,22.4,10.0,0,14,0,1,,A1-2
1433,0,1718613670000,2024-06-17,16:41:10,A0008,123.180819,32.327153,29.7,8.0,0,14,0,1,,A1-2
1456,0,1718614279000,2024-06-17,16:51:19,A0008,123.181732,32.327093000000005,6.9,0.0,0,14,1,1,,A1-2
1456,0,1718614289000,2024-06-17,16:51:29,A0008,123.181524,32.327101,6.5,4.0,0,14,1,1,,A1-2
1456,0,1718614299000,2024-06-17,16:51:39,A0008,123.180968,32.327133,33.1,7.0,0,14,1,1,,A1-2
1456,0,1718614309000,2024-06-17,16:51:49,A0008,123.180062,32.327128,30.3,3.0,0,14,1,1,,A1-2
1464,0,1718616220000,2024-06-17,17:23:40,A0008,123.180912,32.327087000000006,0.0,0.0,101,14,1,0,17:24:10,A1-1
1464,0,1718616280000,2024-06-17,17:24:40,A0008,123.181571,32.327119,23.0,16.0,0,14,0,1,,A1-1
1464,0,1718616310000,2024-06-17,17:25:10,A0008,123.184169,32.327141,36.0,0.0,0,14,0,0,,A1-1
1467,0,1718613004000,2024-06-17,16:30:04,A0008,123.182067,32.327168,18.2,20.0,0,14,0,1,,A1-2
1467,0,1718613014000,2024-06-17,16:30:14,A0008,123.181317,32.327160000000006,35.1,21.0,0,14,0,1,,A1-2
1467,0,1718613024000,2024-06-17,16:30:24,A0008,123.180358,32.327169,21.0,0.0,101,14,1,0,,A1-2
1498,0,1718613542000,2024-06-17,16:39:02,A0008,123.181774,32.327128,9.7,0.0,0,14,0,0,,A1-2
1498,0,1718613547000,2024-06-17,16:39:07,A0008,123.181556,32.327125,23.1,0.0,0,14,0,0,,A1-2
1498,0,1718613552000,2024-06-17,16:39:12,A0008,123.1812,32.327136,26.7,22.0,0,14,0,1,,A1-2
1498,0,1718613557000,2024-06-17,16:39:17,A0008,123.18076,32.327135,29.0,6.0,0,14,0,1,,A1-2
1511,0,1718699765000,2024-06-18,16:36:05,A0008,123.180034,32.327093000000005,29.0,11.0,0,14,0,1,,A1-1
1511,0,1718699795000,2024-06-18,16:36:35,A0008,123.180955,32.327088,21.0,20.0,0,14,0,1,,A1-1
1511,0,1718699825000,2024-06-18,16:37:05,A0008,123.182215,32.327119,7.0,17.0,0,14,0,1,,A1-1
1542,1,1718615586000,2024-06-17,17:13:06,A0008,123.1816504,32.327133800000006,0.0,0.0,14,14,1,1,17:13:46,A1-2
1542,1,1718615636000,2024-06-17,17:13:56,A0008,123.181509,32.327136,16.7,22.0,0,14,0,1,,A1-2
1542,1,1718615646000,2024-06-17,17:14:06,A0008,123.180839,32.32714900000001,29.4,25.0,0,14,0,1,,A1-2
1551,0,1718614987000,2024-06-17,17:03:07,A0008,123.180865,32.327068,2.4,0.0,0,14,0,1,,A1-1
1551,0,1718614997000,2024-06-17,17:03:17,A0008,123.181345,32.327090000000005,23.4,2.0,0,14,1,0,,A1-1
1551,0,1718615007000,2024-06-17,17:03:27,A0008,123.182061,32.327096999999995,23.4,4.0,0,14,1,0,,A1-1
1556,0,1718614043000,2024-06-17,16:47:23,A0008,123.18081975,32.327121500000004,0.0,0.0,10,14,1,0,16:47:53,A1-1
1556,0,1718614083000,2024-06-17,16:48:03,A0008,123.180962,32.327098,17.0,28.0,0,14,0,1,,A1-1
1556,0,1718614093000,2024-06-17,16:48:13,A0008,123.181653,32.327137,24.6,0.0,0,14,1,0,,A1-1
1559,0,1718701155000,2024-06-18,16:59:15,A0008,123.181695,32.327136,3.2,33.0,0,14,0,1,,A1-2
1559,0,1718701165000,2024-06-18,16:59:25,A0008,123.181359,32.327134,8.5,11.0,0,14,0,0,,A1-2
1559,0,1718701175000,2024-06-18,16:59:35,A0008,123.180993,32.327141999999995,29.4,24.0,0,14,0,1,,A1-2
1559,0,1718701185000,2024-06-18,16:59:45,A0008,123.180039,32.327111,16.7,12.0,0,14,0,1,,A1-2
1620,0,1718613083000,2024-06-17,16:31:23,A0008,123.181609,32.327157,11.5,38.0,0,14,0,1,,A1-2
1620,0,1718613094000,2024-06-17,16:31:34,A0008,123.180932,32.327162,37.0,28.0,0,14,0,1,,A1-2
1620,0,1718613104000,2024-06-17,16:31:44,A0008,123.179892,32.327109,34.0,14.0,0,14,0,1,,A1-2
1622,0,1718613881000,2024-06-17,16:44:41,A0008,123.180726,32.327088,0.0,0.0,101,14,1,0,,A1-1
1622,0,1718613911000,2024-06-17,16:45:11,A0008,123.181286,32.327094,17.4,10.0,0,14,0,1,,A1-1
1622,0,1718613941000,2024-06-17,16:45:41,A0008,123.182844,32.327108,13.1,4.0,0,14,0,1,,A1-1
1643,1,1718614990000,2024-06-17,17:03:10,A0008,123.182038,32.327155000000005,0.0,0.0,101,14,1,0,,A1-2
1643,1,1718615020000,2024-06-17,17:03:40,A0008,123.181176,32.327166000000005,5.3,0.0,0,14,0,0,,A1-2
1643,1,1718615050000,2024-06-17,17:04:10,A0008,123.178573,32.326930000000004,29.2,0.0,101,14,1,0,,A1-2
1694,1,1718614356000,2024-06-17,16:52:36,A0008,123.180864,32.3271,12.0,9.0,0,14,0,1,,A1-1
1694,1,1718614366000,2024-06-17,16:52:46,A0008,123.181287,32.327117,16.5,14.0,0,14,0,1,,A1-1
1694,1,1718614376000,2024-06-17,16:52:56,A0008,123.181828,32.32713200000001,21.9,17.0,0,14,0,1,,A1-1
1716,0,1718960547000,2024-06-21,17:02:27,A0008,123.180738,32.327093000000005,0.0,0.0,10,0,1,0,,A1-1
1716,0,1718960557000,2024-06-21,17:02:37,A0008,123.181011,32.327107,27.0,23.0,0,14,0,1,,A1-1
1716,0,1718960567000,2024-06-21,17:02:47,A0008,123.181721,32.327125,22.7,37.0,0,14,0,1,,A1-1
1847,0,1718959133000,2024-06-21,16:38:53,A0008,123.1816765,32.3271565,0.2,0.0,101,14,1,0,16:39:23,A1-2
1847,0,1718959193000,2024-06-21,16:39:53,A0008,123.181259,32.327152000000005,24.0,35.0,0,14,0,1,,A1-2
1847,0,1718959223000,2024-06-21,16:40:23,A0008,123.17859,32.326930000000004,24.4,0.0,0,14,0,0,,A1-2
1851,0,1718785865000,2024-06-19,16:31:05,A0008,123.180605,32.327112,7.3,31.0,0,14,0,1,,A1-1
1851,0,1718785875000,2024-06-19,16:31:15,A0008,123.1812,32.327119,23.8,12.0,0,14,0,1,,A1-1
1851,0,1718785885000,2024-06-19,16:31:25,A0008,123.181835,32.327139,25.9,29.0,0,14,0,1,,A1-1
1857,0,1718787672000,2024-06-19,17:01:12,A0008,123.178972,32.326948,33.4,7.0,0,14,0,1,,A1-1
1857,0,1718787702000,2024-06-19,17:01:42,A0008,123.181479,32.327112,21.5,31.0,0,14,0,1,,A1-1
1857,0,1718787732000,2024-06-19,17:02:12,A0008,123.183788,32.327107,26.8,21.0,0,14,0,1,,A1-1
1940,0,1718873348000,2024-06-20,16:49:08,A0008,123.1819915,32.327171500000006,0.0,0.0,0,14,0,0,16:49:38,A1-2
1940,0,1718873408000,2024-06-20,16:50:08,A0008,123.181461,32.327124,16.8,17.0,0,14,0,1,,A1-2
1940,0,1718873438000,2024-06-20,16:50:38,A0008,123.179257,32.326995000000004,18.1,0.0,0,14,0,0,,A1-2
1958,0,1718874708000,2024-06-20,17:11:48,A0008,123.1816155,32.3271445,0.0,0.0,0,14,0,0,17:12:18,A1-2
1958,0,1718874768000,2024-06-20,17:12:48,A0008,123.181227,32.327153,9.0,21.0,0,14,0,1,,A1-2
1958,0,1718874798000,2024-06-20,17:13:18,A0008,123.178559,32.32690700000001,31.0,0.0,101,14,1,0,,A1-2
1980,0,1718872682000,2024-06-20,16:38:02,A0008,123.180223,32.327091,28.5,18.0,0,14,0,1,,A1-1
1980,0,1718872692000,2024-06-20,16:38:12,A0008,123.180951,32.327073,23.7,36.0,0,14,0,1,,A1-1
1980,0,1718872702000,2024-06-20,16:38:22,A0008,123.18187,32.327102000000004,29.1,25.0,0,14,0,1,,A1-1
1999,0,1718960012000,2024-06-21,16:53:32,A0008,123.181611,32.327148,16.1,0.0,0,14,0,0,,A1-2
1999,0,1718960022000,2024-06-21,16:53:42,A0008,123.181269,32.327145,9.5,17.0,0,14,0,1,,A1-2
1999,0,1718960032000,2024-06-21,16:53:52,A0008,123.18102,32.327147,28.8,68.0,0,14,0,1,,A1-2
1999,0,1718960042000,2024-06-21,16:54:02,A0008,123.179939,32.327113,32.7,0.0,0,14,0,0,,A1-2
2005,1,1718702430000,2024-06-18,17:20:30,A0008,123.180933,32.327107,11.5,0.0,8,14,1,0,,A1-1
2005,1,1718702440000,2024-06-18,17:20:40,A0008,123.181118,32.327111,15.1,20.0,0,14,0,1,,A1-1
2005,1,1718702450000,2024-06-18,17:20:50,A0008,123.181575,32.327136,18.2,24.0,0,14,0,1,,A1-1
2005,1,1718702460000,2024-06-18,17:21:00,A0008,123.182194,32.327136,19.1,10.0,0,14,1,0,,A1-1
2027,0,1718702016000,2024-06-18,17:13:36,A0008,123.181653,32.327136,0.0,0.0,101,14,1,0,17:14:21,A1-2
2027,0,1718702066000,2024-06-18,17:14:26,A0008,123.181587,32.32713200000001,10.4,17.0,0,14,0,1,,A1-2
2027,0,1718702071000,2024-06-18,17:14:31,A0008,123.181308,32.327134,25.4,16.0,0,14,0,1,,A1-2
2027,0,1718702076000,2024-06-18,17:14:36,A0008,123.18086,32.327139,35.8,9.0,0,14,0,1,,A1-2
2095,0,1718961552000,2024-06-21,17:19:12,A0008,123.181768,32.32713200000001,0.0,0.0,23,14,1,0,,A1-2
2095,0,1718961582000,2024-06-21,17:19:42,A0008,123.180968,32.327141999999995,28.6,19.0,0,14,0,1,,A1-2
2095,0,1718961612000,2024-06-21,17:20:12,A0008,123.17944,32.32699,14.3,12.0,0,14,0,1,,A1-2
2114,0,1718960990000,2024-06-21,17:09:50,A0008,123.1808745,32.3270825,0.0,0.0,12,14,1,1,17:10:00,A1-1
2114,0,1718961010000,2024-06-21,17:10:10,A0008,123.181411,32.327106,24.2,0.0,3,14,1,0,,A1-1
2114,0,1718961020000,2024-06-21,17:10:20,A0008,123.182224,32.327135,35.2,26.0,0,14,0,1,,A1-1
2124,0,1718960079000,2024-06-21,16:54:39,A0008,123.18189,32.327189000000004,2.0,0.0,101,14,1,0,,A1-1
2124,0,1718960109000,2024-06-21,16:55:09,A0008,123.181532,32.327195,14.0,0.0,0,14,0,0,,A1-1
2124,0,1718960139000,2024-06-21,16:55:39,A0008,123.183429,32.327124,39.0,6.0,0,14,0,1,,A1-1
2145,0,1718959211000,2024-06-21,16:40:11,A0008,123.182023,32.327158000000004,17.0,15.0,0,14,0,1,,A1-2
2145,0,1718959241000,2024-06-21,16:40:41,A0008,123.181583,32.327146,0.0,0.0,0,14,0,0,,A1-2
2145,0,1718959271000,2024-06-21,16:41:11,A0008,123.181577,32.327145,4.0,49.0,0,14,0,1,,A1-2
2145,0,1718959301000,2024-06-21,16:41:41,A0008,123.179724,32.327091,39.0,5.0,0,14,0,1,,A1-2
2155,0,1718616267000,2024-06-17,17:24:27,A0008,123.182069,32.32714900000001,0.0,0.0,101,14,1,0,,A1-2
2155,0,1718616297000,2024-06-17,17:24:57,A0008,123.181312,32.327144000000004,10.0,2.0,0,14,0,1,,A1-2
2155,0,1718616327000,2024-06-17,17:25:27,A0008,123.179494,32.327049,32.0,33.0,0,14,0,1,,A1-2
2196,0,1718613430000,2024-06-17,16:37:10,A0008,123.181594,32.327125,0.0,0.0,16,14,1,0,,A1-2
2196,0,1718613458000,2024-06-17,16:37:38,A0008,123.181229,32.32715,1.9,8.0,0,14,0,1,,A1-2
2196,0,1718613486000,2024-06-17,16:38:06,A0008,123.179055,32.326978999999994,31.6,15.0,0,14,0,1,,A1-2
2224,0,1718616293000,2024-06-17,17:24:53,A0008,123.180677,32.327088,24.2,9.0,0,14,1,0,,A1-1
2224,0,1718616303000,2024-06-17,17:25:03,A0008,123.181396,32.327109,14.2,2.0,0,14,1,0,,A1-1
2224,0,1718616313000,2024-06-17,17:25:13,A0008,123.182146,32.327122,21.5,0.0,6,14,1,0,,A1-1
2230,0,1718614541000,2024-06-17,16:55:41,A0008,123.18037,32.327145,24.4,0.0,40,14,1,0,,A1-1
2230,0,1718614551000,2024-06-17,16:55:51,A0008,123.18095,32.327108,24.8,3.0,0,14,0,1,,A1-1
2230,0,1718614561000,2024-06-17,16:56:01,A0008,123.181582,32.32714,28.9,17.0,0,14,0,1,,A1-1
2230,0,1718614571000,2024-06-17,16:56:11,A0008,123.182105,32.327152000000005,0.0,0.0,40,14,1,0,,A1-1
2235,0,1718616021000,2024-06-17,17:20:21,A0008,123.182365,32.327146,18.0,37.0,0,14,0,1,,A1-2
2235,0,1718616051000,2024-06-17,17:20:51,A0008,123.1815615,32.327139,0.0,0.0,101,14,1,0,17:21:21,A1-2
2235,0,1718616111000,2024-06-17,17:21:51,A0008,123.17987,32.327092,33.0,16.0,0,14,0,1,,A1-2
2260,0,1718613662000,2024-06-17,16:41:02,A0008,123.181845,32.327158000000004,18.0,0.0,101,14,1,0,,A1-2
2260,0,1718613692000,2024-06-17,16:41:32,A0008,123.18155,32.327159,0.0,0.0,101,14,1,0,,A1-2
2260,0,1718613722000,2024-06-17,16:42:02,A0008,123.181335,32.327160000000006,19.0,8.0,0,14,0,1,,A1-2
2260,0,1718613752000,2024-06-17,16:42:32,A0008,123.178751,32.32695200000001,40.0,20.0,0,14,0,1,,A1-2
2367,0,1718700519000,2024-06-18,16:48:39,A0008,123.182098,32.327151,0.3,0.0,0,14,0,0,,A1-2
2367,0,1718700549000,2024-06-18,16:49:09,A0008,123.1811,32.327174,32.6,23.0,0,14,0,1,,A1-2
2367,0,1718700579000,2024-06-18,16:49:39,A0008,123.17901,32.326981,33.7,0.0,101,14,1,0,,A1-2
2387,0,1718700599000,2024-06-18,16:49:59,A0008,123.181984,32.327166000000005,8.6,0.0,101,14,1,0,,A1-2
2387,0,1718700629000,2024-06-18,16:50:29,A0008,123.18149,32.327172999999995,14.0,12.0,0,14,0,1,,A1-2
2387,0,1718700659000,2024-06-18,16:50:59,A0008,123.179581,32.327073,23.7,10.0,0,14,0,1,,A1-2
2398,0,1718699953000,2024-06-18,16:39:13,A0008,123.180726,32.32708700000001,0.0,0.0,101,14,1,0,,A1-1
2398,0,1718699983000,2024-06-18,16:39:43,A0008,123.181305,32.327094,20.0,0.0,0,14,0,0,,A1-1
2398,0,1718700013000,2024-06-18,16:40:13,A0008,123.182787,32.327116000000004,19.0,12.0,0,14,0,1,,A1-1
2573,0,1718962084000,2024-06-21,17:28:04,A0008,123.181696,32.327129,0.0,0.0,0,14,0,0,,A1-2
2573,0,1718962112000,2024-06-21,17:28:32,A0008,123.181054,32.327146,25.2,24.0,0,14,0,1,,A1-2
2573,0,1718962140000,2024-06-21,17:29:00,A0008,123.178508,32.326898,19.3,0.0,0,14,0,1,,A1-2
2718,0,1718699433000,2024-06-18,16:30:33,A0008,123.181729,32.32713,15.2,0.0,0,14,1,1,,A1-2
2718,0,1718699443000,2024-06-18,16:30:43,A0008,123.181059,32.32713,44.2,0.0,0,14,1,1,,A1-2
2718,0,1718699453000,2024-06-18,16:30:53,A0008,123.179891,32.327082000000004,34.5,18.0,0,14,1,1,,A1-2
2,0,1718615857000,2024-06-17,17:17:37,A0008,123.181168,32.327197,17.0,42.0,0,14,0,1,,B1-2
2,0,1718615858000,2024-06-17,17:17:38,A0008,123.181183,32.327160000000006,21.0,49.0,0,14,0,1,,B1-2
2,0,1718615859000,2024-06-17,17:17:39,A0008,123.181206,32.327116000000004,27.0,49.0,0,14,0,1,,B1-2
2,0,1718615860000,2024-06-17,17:17:40,A0008,123.181229,32.32705900000001,32.0,46.0,0,14,0,1,,B1-2
2,0,1718615861000,2024-06-17,17:17:41,A0008,123.181252,32.326991,37.0,41.0,0,14,0,1,,B1-2
2,0,1718615862000,2024-06-17,17:17:42,A0008,123.18129,32.326913000000005,41.0,41.0,0,14,0,1,,B1-2
2,0,1718700839000,2024-06-18,16:53:59,A0008,123.181145,32.32721,34.0,30.0,0,14,0,1,,B1-2
2,0,1718700840000,2024-06-18,16:54:00,A0008,123.181176,32.327134,36.0,36.0,0,14,0,1,,B1-2
2,0,1718700841000,2024-06-18,16:54:01,A0008,123.18121399999998,32.327054000000004,39.0,39.0,0,14,0,1,,B1-2
2,0,1718700842000,2024-06-18,16:54:02,A0008,123.181252,32.326968,42.0,38.0,0,14,0,1,,B1-2
2,0,1718700843000,2024-06-18,16:54:03,A0008,123.18129,32.326871999999995,45.0,29.0,0,14,0,1,,B1-2
2,0,1718786732000,2024-06-19,16:45:32,A0008,123.181138,32.327303,30.0,31.0,0,14,0,1,,B1-2
2,0,1718786733000,2024-06-19,16:45:33,A0008,123.181191,32.32717,32.0,33.0,0,14,0,1,,B1-2
2,0,1718786734000,2024-06-19,16:45:34,A0008,123.181191,32.32717,35.0,32.0,0,14,0,1,,B1-2
2,0,1718786735000,2024-06-19,16:45:35,A0008,123.181222,32.327094,37.0,28.0,0,14,0,1,,B1-2
2,0,1718786736000,2024-06-19,16:45:36,A0008,123.18129,32.326924000000005,38.0,25.0,0,14,0,1,,B1-2
10,0,1718788963000,2024-06-19,17:22:43,A0008,123.1814365,32.32681350000001,0.4,0.0,0,14,1,1,17:23:13,B1-1
10,0,1718789003000,2024-06-19,17:23:23,A0008,123.181297,32.327165,38.4,29.0,0,14,0,1,,B1-1
10,0,1718789013000,2024-06-19,17:23:33,A0008,123.180778,32.328323,48.3,11.0,0,14,1,0,,B1-1
11,0,1718786435000,2024-06-19,16:40:35,A0008,123.1814015,32.326946500000005,0.0,0.0,11,14,1,1,16:40:45,B1-1
